# # xx                                                           FEFF 9.9.1  
# # POT  SCF  30  6.1000   0, screened core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z=22 Rmt= 1.213 Rnm= 1.389 K  shell
# # Pot 1 Z=22 Rmt= 1.213 Rnm= 1.389
# # Pot 2 Z= 8 Rmt= 0.940 Rnm= 1.112
# # Gam_ch=9.030E-01 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# # Mu=-1.067E+01eV kf=2.185E+00 Vint=-1.820E+01eV Rs_int= 1.660
# FMS rfms= 8.1000
# # PATH  Rmax=-1.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=0.943  Temp=   0.00  Debye_temp=   0.00  Global_sig2= 0.00000
#  Energy zero shift, vr, vi    0.00000E+00   0.00000E+00
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#     0/   0 paths used
#  xsedge+ 50, used to normalize mu           4.6668E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
    5009.528     29.574   3.250  1.00477E+00  1.03476E+00 -2.99884E-02
    5010.776     30.822   3.300  9.81868E-01  1.02992E+00 -4.80525E-02
    5012.043     32.089   3.350  9.59735E-01  1.02512E+00 -6.53810E-02
    5013.329     33.375   3.400  9.39673E-01  1.02041E+00 -8.07336E-02
    5014.634     34.680   3.450  9.22071E-01  1.01579E+00 -9.37182E-02
    5015.958     36.004   3.500  9.07044E-01  1.01131E+00 -1.04265E-01
    5017.301     37.347   3.550  8.94369E-01  1.00696E+00 -1.12595E-01
    5018.663     38.709   3.600  8.83563E-01  1.00278E+00 -1.19219E-01
    5020.044     40.090   3.650  8.74182E-01  9.98774E-01 -1.24592E-01
    5021.444     41.490   3.700  8.66086E-01  9.94963E-01 -1.28877E-01
    5022.863     42.909   3.750  8.60049E-01  9.91365E-01 -1.31316E-01
    5024.301     44.347   3.800  8.57495E-01  9.87984E-01 -1.30489E-01
    5025.759     45.805   3.850  8.59553E-01  9.84832E-01 -1.25278E-01
    5027.235     47.281   3.900  8.66821E-01  9.81925E-01 -1.15103E-01
    5028.731     48.776   3.950  8.79354E-01  9.79338E-01 -9.99843E-02
    5030.245     50.291   4.000  8.97008E-01  9.77185E-01 -8.01778E-02
