nat, nph =   268    3
    1    2    4    7
 iat     x       y        z       iph  
 -----------------------------------------------------------------------
 171     -3.82037     -6.65059      1.44561   2   1
 172      6.69668     -4.01250      0.06908   1   1
 173      3.83874      6.72441     -1.30745   2   1
 174     -4.66191      4.01250     -4.88638   1   1
 175      1.82233      6.72441      3.64801   2   1
 176      6.03809     -1.33750     -4.88638   1   1
 177     -6.43718      4.20296      1.88347   3   1
 178      7.11414     -1.52796      3.21015   3   1
 179      4.26282     -6.49704      1.88347   3   1
 180      4.20463      6.65059      1.44561   2   1
 181     -6.26086     -3.82204      3.21015   3   1
 182      3.33359      5.35000      4.95546   3   1
 183      3.33359     -5.35000      4.95546   3   1
 184     -3.33359     -5.35000     -4.95546   3   1
 185     -3.33359      5.35000     -4.95546   3   1
 186      8.02500      0.00000      0.00000   3   1
 187      0.01836      8.02500      0.13816   3   1
 188     -2.22805     -3.82204     -6.70078   3   1
 189      3.60423      6.49704     -3.07199   3   1
 190      3.18014      3.97559     -6.26291   2   1
 191      6.87962      4.04941      1.44561   2   1
 192      0.27063      1.14704     -8.02745   3   1
 193      6.27923      4.20296     -3.07199   3   1
 194      7.17233      1.37441      3.64801   2   1
 195      6.22103     -4.04941     -3.50985   2   1
 196     -6.20267      3.97559      3.64801   2   1
 197     -4.24446      6.87796     -1.74531   3   1
 198      0.68809     -6.68750     -4.88638   1   1
 199      3.54603     -6.65059     -3.50985   2   1
 200      3.12195     -3.82204     -6.70078   3   1
 201      6.93782     -4.20296      1.88347   3   1
 202     -3.52767      6.72441      3.64801   2   1
 203     -4.42077     -6.49704     -3.07199   3   1
 204     -2.65664      8.02500      0.13816   3   1
 205     -2.40437     -1.14704     -8.02745   3   1
 206      2.69336      8.02500      0.13816   3   1
 207      8.04336      2.67500      0.13816   3   1
 208      8.04336     -2.67500      0.13816   3   1
 209     -1.98691      6.68750     -4.88638   1   1
 210      0.21244     -1.30059     -8.46532   2   1
 211      2.94563     -1.14704     -8.02745   3   1
 212      4.69141      5.35000     -4.95546   3   1
 213      4.69141     -5.35000     -4.95546   3   1
 214     -4.69141     -5.35000      4.95546   3   1
 215     -4.69141      5.35000      4.95546   3   1
 216      5.85514      1.37441     -6.26291   2   1
 217      7.11414      3.82204      3.21015   3   1
 218      6.03809      4.01250     -4.88638   1   1
 219     -4.47897      6.65059     -3.50985   2   1
 220      4.43914      6.87796      3.21015   3   1
 221     -7.36641      0.00000      4.95546   3   1
 222      7.36641      0.00000     -4.95546   3   1
 223     -2.46256      1.30059     -8.46532   2   1
 224      3.36309      6.68750     -4.88638   1   1
 225      7.17233     -3.97559      3.64801   2   1
 226      5.79695     -1.52796     -6.70078   3   1
 227      2.88744      1.30059     -8.46532   2   1
 228      0.27063     -4.20296     -8.02745   3   1
