#HD#     0.1933218249E+01     0.1753436815E+02 
    0.6943695895E+01     0.1596848807E+00    -0.1839808463E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2795659735E+02 
    0.7467568700E+01     0.1551972588E+00    -0.2087786947E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2554847683E+02 
    0.8010491424E+01     0.1470841176E+00    -0.2355426272E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2345425501E+02 
    0.8572464068E+01     0.1347731851E+00    -0.2642700884E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2162551230E+02 
    0.9153486633E+01     0.1176376953E+00    -0.2949358271E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2002291585E+02 
    0.9753559118E+01     0.9499195966E-01    -0.3274883457E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1861432484E+02 
    0.1037268152E+02     0.6608645236E-01    -0.3618459601E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1737334209E+02 
    0.1101085385E+02     0.3010235571E-01    -0.3978924890E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1627819834E+02 
    0.1166807609E+02    -0.1385448629E-01    -0.4354726168E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1531088706E+02 
    0.1234434826E+02    -0.6676026277E-01    -0.4743870202E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1445649009E+02 
    0.1303967034E+02    -0.1296805968E+00    -0.5143873987E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1370264994E+02 
    0.1375404235E+02    -0.2037787125E+00    -0.5551716225E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1303915648E+02 
    0.1448746428E+02    -0.2903244309E+00    -0.5963792924E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1245762379E+02 
    0.1523993612E+02    -0.3907040589E+00    -0.6375881058E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1195123935E+02 
    0.1601145789E+02    -0.5064312406E+00    -0.6783115312E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1151457244E+02 
    0.1680202957E+02    -0.6391588383E+00    -0.7179984051E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1114343208E+02 
    0.1761165118E+02    -0.8234226771E+00    -0.7568596046E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1082296587E+02 
    0.1844032271E+02    -0.1099696259E+01    -0.7952382369E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1054019346E+02 
    0.1928804415E+02    -0.1425378523E+01    -0.8307219507E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1031929403E+02 
    0.2015481552E+02    -0.1727353690E+01    -0.1158566462E+01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.7563625877E+01 
    0.2104063681E+02    -0.1928237922E+01    -0.1731242405E+01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.5171697761E+01 
    0.2194550802E+02    -0.1983022162E+01    -0.2134378944E+01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.4284132253E+01 
    0.2286942914E+02    -0.1921809604E+01    -0.2420743096E+01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.3856031188E+01 
    0.2381240019E+02    -0.1800806068E+01    -0.2643742100E+01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.3602832544E+01 
    0.2477442116E+02    -0.1640902792E+01    -0.2835472164E+01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.3426399103E+01 
    0.2575549205E+02    -0.1452878525E+01    -0.3009826654E+01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.3291205647E+01 
    0.2675561285E+02    -0.1250596546E+01    -0.3172288919E+01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.3182704331E+01 
    0.2777478358E+02    -0.1055127319E+01    -0.3325282987E+01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.3093558329E+01 
    0.2881300423E+02    -0.8910804796E+00    -0.3468400006E+01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.3020832679E+01 
    0.2987027480E+02    -0.7372919631E+00    -0.3598254688E+01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2964758253E+01 
    0.3094659529E+02    -0.5858826047E+00    -0.3717183489E+01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2921151060E+01 
    0.3204196570E+02    -0.4367023941E+00    -0.3826429950E+01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2887535858E+01 
    0.3315638602E+02    -0.2897662245E+00    -0.3926930778E+01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2862146935E+01 
    0.3428985627E+02    -0.1450859043E+00    -0.4019493700E+01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2843629806E+01 
    0.3544237644E+02    -0.2670088499E-02    -0.4104821128E+01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2830927568E+01 
    0.3661394653E+02     0.1374757457E+00    -0.4183528567E+01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2823203022E+01 
    0.3780456654E+02     0.2753492836E+00    -0.4256159104E+01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2819784083E+01 
    0.3901423647E+02     0.4109513230E+00    -0.4323194934E+01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2820124719E+01 
    0.4024295632E+02     0.5442856944E+00    -0.4385066621E+01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2823776506E+01 
    0.4149072609E+02     0.6753591558E+00    -0.4442160611E+01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2830367563E+01 
    0.4275754578E+02     0.8041812684E+00    -0.4494825374E+01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2839586734E+01 
    0.4404341539E+02     0.9307642541E+00    -0.4543376470E+01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2851171544E+01 
    0.4534833492E+02     0.1055122843E+01    -0.4588100756E+01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2864898921E+01 
    0.4667230437E+02     0.1177274109E+01    -0.4629259907E+01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2880577970E+01 
    0.4801532374E+02     0.1297237305E+01    -0.4667093386E+01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2898044284E+01 
    0.4937739303E+02     0.1415033687E+01    -0.4701820955E+01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2917155426E+01 
    0.5075851225E+02     0.1530686349E+01    -0.4733644826E+01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2937787313E+01 
    0.5215868138E+02     0.1644220047E+01    -0.4762751500E+01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2959831289E+01 
    0.5357790043E+02     0.1755661034E+01    -0.4789313360E+01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2983191752E+01 
    0.5501616940E+02     0.1865036898E+01    -0.4813490051E+01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.3007784198E+01 
    0.5647348829E+02     0.1972376407E+01    -0.4835429685E+01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.3033533620E+01 
    0.5794985710E+02     0.2077709355E+01    -0.4855269895E+01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.3060373170E+01 
    0.5944527583E+02     0.2181066420E+01    -0.4873138767E+01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.3088243048E+01 
    0.6095974449E+02     0.2282479031E+01    -0.4889155663E+01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.3117089570E+01 
