# 2Theta    Intensity
1.1760e+01  9.1559e+00
1.1767e+01  9.7521e+00
1.1774e+01  1.1314e+01
1.1780e+01  1.5388e+01
1.1787e+01  2.3495e+01
1.1793e+01  3.7227e+01
1.1800e+01  5.5829e+01
1.1806e+01  6.9468e+01
1.1813e+01  7.6522e+01
1.1819e+01  7.4131e+01
1.1826e+01  5.9540e+01
1.1832e+01  3.7712e+01
1.1839e+01  2.1926e+01
1.1846e+01  1.3809e+01
1.1852e+01  1.0674e+01
1.1859e+01  9.5289e+00
1.1865e+01  9.0475e+00
1.1872e+01  8.7593e+00
1.1878e+01  8.6822e+00
1.1885e+01  8.5631e+00
1.1891e+01  8.5133e+00
1.1898e+01  8.4906e+00
1.1904e+01  8.4305e+00
1.1911e+01  8.4578e+00
1.1918e+01  8.3969e+00
1.1924e+01  8.4784e+00
1.1931e+01  8.4077e+00
1.1937e+01  8.4468e+00
1.1944e+01  8.3571e+00
1.1950e+01  8.3685e+00
1.1957e+01  8.3265e+00
1.1963e+01  8.3783e+00
1.1970e+01  8.3147e+00
1.1976e+01  8.3446e+00
1.1983e+01  8.3425e+00
1.1989e+01  8.3042e+00
1.1996e+01  8.3971e+00
1.2002e+01  8.3157e+00
1.2009e+01  8.3474e+00
1.2016e+01  8.4128e+00
1.2022e+01  8.3681e+00
1.2029e+01  8.4706e+00
1.2035e+01  8.5425e+00
1.2042e+01  8.7425e+00
1.2048e+01  9.1931e+00
1.2055e+01  1.0123e+01
1.2061e+01  1.2480e+01
1.2068e+01  1.7213e+01
1.2074e+01  2.3835e+01
1.2081e+01  3.2364e+01
1.2087e+01  3.7195e+01
1.2094e+01  3.8340e+01
1.2100e+01  3.6151e+01
1.2107e+01  2.8911e+01
1.2114e+01  1.9026e+01
1.2120e+01  1.2944e+01
1.2127e+01  1.0174e+01
1.2133e+01  9.0909e+00
1.2140e+01  8.6700e+00
1.2146e+01  8.5195e+00
1.2153e+01  8.4163e+00
1.2159e+01  8.2905e+00
1.2166e+01  8.2833e+00
1.2172e+01  8.2575e+00
1.2179e+01  8.2374e+00
1.2185e+01  8.2365e+00
1.2192e+01  8.2173e+00
1.2198e+01  8.2392e+00
1.2205e+01  8.1487e+00
1.2211e+01  8.1714e+00
1.2218e+01  8.1925e+00
1.2225e+01  8.1772e+00
1.2231e+01  8.2107e+00
1.2238e+01  8.1733e+00
1.2244e+01  8.1606e+00
1.2251e+01  8.1351e+00
1.2257e+01  8.1734e+00
1.2264e+01  8.1713e+00
1.2270e+01  8.1808e+00
1.2277e+01  8.1613e+00
1.2283e+01  8.1254e+00
1.2290e+01  8.1510e+00
1.2296e+01  8.1374e+00
1.2303e+01  8.1404e+00
1.2309e+01  8.1392e+00
1.2316e+01  8.1597e+00
1.2322e+01  8.1318e+00
1.2329e+01  8.1700e+00
1.2335e+01  8.1431e+00
1.2342e+01  8.0956e+00
1.2348e+01  8.1207e+00
1.2355e+01  8.1192e+00
1.2361e+01  8.1428e+00
1.2368e+01  8.1210e+00
1.2375e+01  8.1584e+00
1.2381e+01  8.1213e+00
1.2388e+01  8.1219e+00
1.2394e+01  8.1337e+00
1.2401e+01  8.0683e+00
1.2407e+01  8.0694e+00
1.2414e+01  8.1057e+00
1.2420e+01  8.1175e+00
1.2427e+01  8.0944e+00
1.2433e+01  8.1343e+00
1.2440e+01  8.0727e+00
1.2446e+01  8.1685e+00
1.2453e+01  8.0660e+00
1.2459e+01  8.1272e+00
1.2466e+01  8.1052e+00
1.2472e+01  8.1060e+00
1.2479e+01  8.1292e+00
1.2485e+01  8.0853e+00
1.2492e+01  8.1225e+00
1.2498e+01  8.1440e+00
1.2505e+01  8.1206e+00
1.2511e+01  8.1062e+00
1.2518e+01  8.1742e+00
1.2524e+01  8.1495e+00
1.2531e+01  8.1334e+00
1.2537e+01  8.2005e+00
1.2544e+01  8.2014e+00
1.2550e+01  8.1803e+00
1.2557e+01  8.1353e+00
1.2563e+01  8.2257e+00
1.2570e+01  8.2026e+00
1.2576e+01  8.3017e+00
1.2583e+01  8.4379e+00
1.2589e+01  8.7187e+00
1.2596e+01  9.5050e+00
1.2602e+01  1.0848e+01
1.2609e+01  1.3484e+01
1.2615e+01  1.7054e+01
1.2622e+01  2.0559e+01
1.2628e+01  2.3120e+01
1.2635e+01  2.4092e+01
1.2641e+01  2.2175e+01
1.2648e+01  1.8172e+01
1.2654e+01  1.3510e+01
1.2661e+01  1.0476e+01
1.2667e+01  9.1203e+00
1.2674e+01  8.5646e+00
1.2680e+01  8.4019e+00
1.2687e+01  8.2981e+00
1.2693e+01  8.2325e+00
1.2700e+01  8.2259e+00
1.2706e+01  8.2027e+00
1.2713e+01  8.2420e+00
1.2719e+01  8.1899e+00
1.2726e+01  8.1979e+00
1.2732e+01  8.1134e+00
1.2739e+01  8.2248e+00
1.2745e+01  8.1625e+00
1.2752e+01  8.1784e+00
1.2758e+01  8.1700e+00
1.2765e+01  8.1415e+00
1.2771e+01  8.1717e+00
1.2778e+01  8.1914e+00
1.2784e+01  8.1899e+00
1.2791e+01  8.2386e+00
1.2797e+01  8.2084e+00
1.2804e+01  8.2527e+00
1.2810e+01  8.2880e+00
1.2817e+01  8.2510e+00
1.2823e+01  8.2295e+00
1.2830e+01  8.3148e+00
1.2836e+01  8.3453e+00
1.2843e+01  8.4539e+00
1.2849e+01  8.6460e+00
1.2856e+01  9.2678e+00
1.2862e+01  1.0476e+01
1.2869e+01  1.2806e+01
1.2875e+01  1.6227e+01
1.2882e+01  2.0147e+01
1.2888e+01  2.3080e+01
1.2895e+01  2.4359e+01
1.2901e+01  2.3085e+01
1.2908e+01  1.9435e+01
1.2914e+01  1.4700e+01
1.2921e+01  1.1092e+01
1.2927e+01  9.4185e+00
1.2934e+01  8.8635e+00
1.2940e+01  8.5085e+00
1.2947e+01  8.4332e+00
1.2953e+01  8.3510e+00
1.2960e+01  8.3185e+00
1.2966e+01  8.3233e+00
1.2973e+01  8.3037e+00
1.2979e+01  8.3165e+00
1.2986e+01  8.3633e+00
1.2992e+01  8.3207e+00
1.2999e+01  8.2665e+00
1.3005e+01  8.3760e+00
1.3012e+01  8.3782e+00
1.3018e+01  8.3820e+00
1.3025e+01  8.3856e+00
1.3031e+01  8.3906e+00
1.3038e+01  8.4016e+00
1.3044e+01  8.4309e+00
1.3051e+01  8.4774e+00
1.3057e+01  8.4900e+00
1.3063e+01  8.5180e+00
1.3070e+01  8.5690e+00
1.3076e+01  8.5946e+00
1.3083e+01  8.6655e+00
1.3089e+01  8.7670e+00
1.3096e+01  9.0520e+00
1.3102e+01  9.7177e+00
1.3109e+01  1.1154e+01
1.3115e+01  1.4434e+01
1.3122e+01  2.1586e+01
1.3128e+01  3.2722e+01
1.3135e+01  4.7073e+01
1.3141e+01  6.0465e+01
1.3148e+01  6.7304e+01
1.3154e+01  6.8502e+01
1.3161e+01  5.9546e+01
1.3167e+01  4.4084e+01
1.3174e+01  2.6608e+01
1.3180e+01  1.6004e+01
1.3187e+01  1.1589e+01
1.3193e+01  9.8586e+00
1.3200e+01  9.1696e+00
1.3206e+01  8.8134e+00
1.3212e+01  8.6435e+00
1.3219e+01  8.6117e+00
1.3225e+01  8.5652e+00
1.3232e+01  8.4870e+00
1.3238e+01  8.4933e+00
1.3245e+01  8.5334e+00
1.3251e+01  8.4881e+00
1.3258e+01  8.4563e+00
1.3264e+01  8.4730e+00
1.3271e+01  8.3913e+00
1.3277e+01  8.4375e+00
1.3284e+01  8.4265e+00
1.3290e+01  8.3819e+00
1.3297e+01  8.3736e+00
1.3303e+01  8.3639e+00
1.3310e+01  8.4185e+00
1.3316e+01  8.4509e+00
1.3322e+01  8.4072e+00
1.3329e+01  8.4423e+00
1.3335e+01  8.4261e+00
1.3342e+01  8.5080e+00
1.3348e+01  8.6233e+00
1.3355e+01  8.9534e+00
1.3361e+01  9.6089e+00
1.3368e+01  1.1073e+01
1.3374e+01  1.4259e+01
1.3381e+01  1.9264e+01
1.3387e+01  2.5354e+01
1.3394e+01  3.0215e+01
1.3400e+01  3.3016e+01
1.3407e+01  3.3209e+01
1.3413e+01  2.9494e+01
1.3419e+01  2.3062e+01
1.3426e+01  1.5793e+01
1.3432e+01  1.1381e+01
1.3439e+01  9.5948e+00
1.3445e+01  8.9250e+00
1.3452e+01  8.5607e+00
1.3458e+01  8.4466e+00
1.3465e+01  8.3862e+00
1.3471e+01  8.3956e+00
1.3478e+01  8.3816e+00
1.3484e+01  8.3074e+00
1.3491e+01  8.3062e+00
1.3497e+01  8.2686e+00
1.3503e+01  8.2607e+00
1.3510e+01  8.3023e+00
1.3516e+01  8.2279e+00
1.3523e+01  8.2309e+00
1.3529e+01  8.2745e+00
1.3536e+01  8.2257e+00
1.3542e+01  8.2716e+00
1.3549e+01  8.2548e+00
1.3555e+01  8.1798e+00
1.3562e+01  8.2042e+00
1.3568e+01  8.2055e+00
1.3574e+01  8.1751e+00
1.3581e+01  8.1696e+00
1.3587e+01  8.2100e+00
1.3594e+01  8.1624e+00
1.3600e+01  8.2040e+00
1.3607e+01  8.2079e+00
1.3613e+01  8.2227e+00
1.3620e+01  8.2328e+00
1.3626e+01  8.1745e+00
1.3633e+01  8.1503e+00
1.3639e+01  8.1973e+00
1.3645e+01  8.2204e+00
1.3652e+01  8.1842e+00
1.3658e+01  8.1995e+00
1.3665e+01  8.2237e+00
1.3671e+01  8.1894e+00
1.3678e+01  8.2471e+00
1.3684e+01  8.1860e+00
1.3691e+01  8.1769e+00
1.3697e+01  8.2144e+00
1.3703e+01  8.2275e+00
1.3710e+01  8.2213e+00
1.3716e+01  8.1835e+00
1.3723e+01  8.1789e+00
1.3729e+01  8.2617e+00
1.3736e+01  8.2332e+00
1.3742e+01  8.2811e+00
1.3749e+01  8.2677e+00
1.3755e+01  8.2164e+00
1.3761e+01  8.2756e+00
1.3768e+01  8.3152e+00
1.3774e+01  8.2982e+00
1.3781e+01  8.2875e+00
1.3787e+01  8.3064e+00
1.3794e+01  8.3247e+00
1.3800e+01  8.3265e+00
1.3807e+01  8.3897e+00
1.3813e+01  8.3249e+00
1.3819e+01  8.4356e+00
1.3826e+01  8.4913e+00
1.3832e+01  8.6472e+00
1.3839e+01  8.8869e+00
1.3845e+01  9.5326e+00
1.3852e+01  1.0915e+01
1.3858e+01  1.4102e+01
1.3865e+01  1.9816e+01
1.3871e+01  2.8850e+01
1.3877e+01  3.9102e+01
1.3884e+01  4.6779e+01
1.3890e+01  5.0881e+01
1.3897e+01  4.9980e+01
1.3903e+01  4.4790e+01
1.3910e+01  3.2721e+01
1.3916e+01  2.0690e+01
1.3922e+01  1.3526e+01
1.3929e+01  1.0486e+01
1.3935e+01  9.2877e+00
1.3942e+01  8.8038e+00
1.3948e+01  8.5703e+00
1.3955e+01  8.5247e+00
1.3961e+01  8.3926e+00
1.3967e+01  8.3943e+00
1.3974e+01  8.3437e+00
1.3980e+01  8.3418e+00
1.3987e+01  8.3324e+00
1.3993e+01  8.2989e+00
1.4000e+01  8.3103e+00
1.4006e+01  8.3222e+00
1.4012e+01  8.3235e+00
1.4019e+01  8.2890e+00
1.4025e+01  8.2996e+00
1.4032e+01  8.2703e+00
1.4038e+01  8.2954e+00
1.4045e+01  8.3006e+00
1.4051e+01  8.2600e+00
1.4057e+01  8.2618e+00
1.4064e+01  8.3623e+00
1.4070e+01  8.3177e+00
1.4077e+01  8.4232e+00
1.4083e+01  8.6233e+00
1.4090e+01  9.1660e+00
1.4096e+01  1.0091e+01
1.4102e+01  1.1979e+01
1.4109e+01  1.4987e+01
1.4115e+01  1.8462e+01
1.4122e+01  2.1405e+01
1.4128e+01  2.3480e+01
1.4135e+01  2.3785e+01
1.4141e+01  2.1748e+01
1.4147e+01  1.7885e+01
1.4154e+01  1.3351e+01
1.4160e+01  1.0404e+01
1.4167e+01  9.1525e+00
1.4173e+01  8.6006e+00
1.4180e+01  8.3935e+00
1.4186e+01  8.3136e+00
1.4192e+01  8.2860e+00
1.4199e+01  8.2900e+00
1.4205e+01  8.2492e+00
1.4212e+01  8.2365e+00
1.4218e+01  8.2478e+00
1.4224e+01  8.2349e+00
1.4231e+01  8.2442e+00
1.4237e+01  8.1867e+00
1.4244e+01  8.2239e+00
1.4250e+01  8.2151e+00
1.4257e+01  8.2313e+00
1.4263e+01  8.1741e+00
1.4269e+01  8.1770e+00
1.4276e+01  8.1562e+00
1.4282e+01  8.1636e+00
1.4289e+01  8.1708e+00
1.4295e+01  8.1960e+00
1.4301e+01  8.2054e+00
1.4308e+01  8.1384e+00
1.4314e+01  8.1929e+00
1.4321e+01  8.1345e+00
1.4327e+01  8.1683e+00
1.4333e+01  8.1568e+00
1.4340e+01  8.2116e+00
1.4346e+01  8.1141e+00
1.4353e+01  8.1699e+00
1.4359e+01  8.1216e+00
1.4365e+01  8.1390e+00
1.4372e+01  8.2004e+00
1.4378e+01  8.1525e+00
1.4385e+01  8.1794e+00
1.4391e+01  8.1797e+00
1.4398e+01  8.1676e+00
1.4404e+01  8.1756e+00
1.4410e+01  8.1526e+00
1.4417e+01  8.1463e+00
1.4423e+01  8.1920e+00
1.4430e+01  8.1993e+00
1.4436e+01  8.1987e+00
1.4442e+01  8.1448e+00
1.4449e+01  8.1490e+00
1.4455e+01  8.2035e+00
1.4462e+01  8.1738e+00
1.4468e+01  8.2258e+00
1.4474e+01  8.1516e+00
1.4481e+01  8.1294e+00
1.4487e+01  8.2331e+00
1.4494e+01  8.1391e+00
1.4500e+01  8.2403e+00
1.4506e+01  8.2510e+00
1.4513e+01  8.2288e+00
1.4519e+01  8.2666e+00
1.4526e+01  8.2747e+00
1.4532e+01  8.2882e+00
1.4538e+01  8.3177e+00
1.4545e+01  8.3473e+00
1.4551e+01  8.5514e+00
1.4557e+01  8.8072e+00
1.4564e+01  9.4420e+00
1.4570e+01  1.0519e+01
1.4577e+01  1.1924e+01
1.4583e+01  1.3649e+01
1.4589e+01  1.4796e+01
1.4596e+01  1.5384e+01
1.4602e+01  1.5325e+01
1.4609e+01  1.4201e+01
1.4615e+01  1.2333e+01
1.4621e+01  1.0435e+01
1.4628e+01  9.1987e+00
1.4634e+01  8.6725e+00
1.4641e+01  8.4317e+00
1.4647e+01  8.3701e+00
1.4653e+01  8.3479e+00
1.4660e+01  8.3166e+00
1.4666e+01  8.2635e+00
1.4672e+01  8.3162e+00
1.4679e+01  8.3877e+00
1.4685e+01  8.3426e+00
1.4692e+01  8.2825e+00
1.4698e+01  8.3547e+00
1.4704e+01  8.3388e+00
1.4711e+01  8.3779e+00
1.4717e+01  8.3672e+00
1.4723e+01  8.3300e+00
1.4730e+01  8.4021e+00
1.4736e+01  8.4158e+00
1.4743e+01  8.4059e+00
1.4749e+01  8.4640e+00
1.4755e+01  8.5209e+00
1.4762e+01  8.5073e+00
1.4768e+01  8.7126e+00
1.4775e+01  9.0145e+00
1.4781e+01  9.6622e+00
1.4787e+01  1.1187e+01
1.4794e+01  1.4147e+01
1.4800e+01  1.8741e+01
1.4806e+01  2.4796e+01
1.4813e+01  3.0607e+01
1.4819e+01  3.3844e+01
1.4825e+01  3.5711e+01
1.4832e+01  3.4281e+01
1.4838e+01  2.8510e+01
1.4845e+01  2.1036e+01
1.4851e+01  1.4403e+01
1.4857e+01  1.0947e+01
1.4864e+01  9.5321e+00
1.4870e+01  8.9467e+00
1.4876e+01  8.7220e+00
1.4883e+01  8.5967e+00
1.4889e+01  8.5436e+00
1.4896e+01  8.5209e+00
1.4902e+01  8.4741e+00
1.4908e+01  8.5012e+00
1.4915e+01  8.4714e+00
1.4921e+01  8.4704e+00
1.4927e+01  8.4534e+00
1.4934e+01  8.4720e+00
1.4940e+01  8.4859e+00
1.4946e+01  8.4340e+00
1.4953e+01  8.4496e+00
1.4959e+01  8.5354e+00
1.4965e+01  8.5376e+00
1.4972e+01  8.4822e+00
1.4978e+01  8.5493e+00
1.4985e+01  8.5633e+00
1.4991e+01  8.6849e+00
1.4997e+01  8.9804e+00
1.5004e+01  9.5499e+00
1.5010e+01  1.0813e+01
1.5016e+01  1.3134e+01
1.5023e+01  1.7476e+01
1.5029e+01  2.2826e+01
1.5035e+01  2.8148e+01
1.5042e+01  3.1802e+01
1.5048e+01  3.3513e+01
1.5054e+01  3.2835e+01
1.5061e+01  2.9260e+01
1.5067e+01  2.2853e+01
1.5074e+01  1.5892e+01
1.5080e+01  1.1626e+01
1.5086e+01  9.8174e+00
1.5093e+01  9.0471e+00
1.5099e+01  8.6739e+00
1.5105e+01  8.5989e+00
1.5112e+01  8.6292e+00
1.5118e+01  8.4983e+00
1.5124e+01  8.4430e+00
1.5131e+01  8.4806e+00
1.5137e+01  8.4316e+00
1.5143e+01  8.4269e+00
1.5150e+01  8.4683e+00
1.5156e+01  8.4864e+00
1.5162e+01  8.4635e+00
1.5169e+01  8.4706e+00
1.5175e+01  8.5257e+00
1.5181e+01  8.4665e+00
1.5188e+01  8.4705e+00
1.5194e+01  8.5294e+00
1.5200e+01  8.5729e+00
1.5207e+01  8.5253e+00
1.5213e+01  8.6824e+00
1.5219e+01  8.8876e+00
1.5226e+01  9.3938e+00
1.5232e+01  1.0574e+01
1.5238e+01  1.2884e+01
1.5245e+01  1.6499e+01
1.5251e+01  2.0557e+01
1.5257e+01  2.4730e+01
1.5264e+01  2.6877e+01
1.5270e+01  2.7918e+01
1.5276e+01  2.7479e+01
1.5283e+01  2.3926e+01
1.5289e+01  1.8823e+01
1.5295e+01  1.3699e+01
1.5302e+01  1.0606e+01
1.5308e+01  9.2590e+00
1.5314e+01  8.8100e+00
1.5321e+01  8.5236e+00
1.5327e+01  8.4791e+00
1.5333e+01  8.4923e+00
1.5340e+01  8.4079e+00
1.5346e+01  8.3613e+00
1.5352e+01  8.3725e+00
1.5359e+01  8.3440e+00
1.5365e+01  8.3339e+00
1.5371e+01  8.4070e+00
1.5378e+01  8.3208e+00
1.5384e+01  8.3246e+00
1.5390e+01  8.3411e+00
1.5397e+01  8.3456e+00
1.5403e+01  8.3606e+00
1.5409e+01  8.3196e+00
1.5416e+01  8.3517e+00
1.5422e+01  8.3565e+00
1.5428e+01  8.4183e+00
1.5434e+01  8.5156e+00
1.5441e+01  8.7007e+00
1.5447e+01  9.2392e+00
1.5453e+01  1.0103e+01
1.5460e+01  1.1767e+01
1.5466e+01  1.3976e+01
1.5472e+01  1.6393e+01
1.5479e+01  1.8090e+01
1.5485e+01  1.9117e+01
1.5491e+01  1.9124e+01
1.5498e+01  1.8177e+01
1.5504e+01  1.5781e+01
1.5510e+01  1.2557e+01
1.5516e+01  1.0245e+01
1.5523e+01  9.0928e+00
1.5529e+01  8.6768e+00
1.5535e+01  8.4096e+00
1.5542e+01  8.2977e+00
1.5548e+01  8.2811e+00
1.5554e+01  8.2871e+00
1.5561e+01  8.2584e+00
1.5567e+01  8.2581e+00
1.5573e+01  8.2152e+00
1.5580e+01  8.2460e+00
1.5586e+01  8.2994e+00
1.5592e+01  8.2103e+00
1.5598e+01  8.2172e+00
1.5605e+01  8.2034e+00
1.5611e+01  8.2581e+00
1.5617e+01  8.2116e+00
1.5624e+01  8.2228e+00
1.5630e+01  8.1997e+00
1.5636e+01  8.3042e+00
1.5643e+01  8.2435e+00
1.5649e+01  8.2812e+00
1.5655e+01  8.4425e+00
1.5661e+01  8.6754e+00
1.5668e+01  9.1290e+00
1.5674e+01  9.8569e+00
1.5680e+01  1.1009e+01
1.5687e+01  1.2114e+01
1.5693e+01  1.3208e+01
1.5699e+01  1.3732e+01
1.5705e+01  1.3989e+01
1.5712e+01  1.3520e+01
1.5718e+01  1.2429e+01
1.5724e+01  1.0763e+01
1.5731e+01  9.4545e+00
1.5737e+01  8.7410e+00
1.5743e+01  8.3893e+00
1.5749e+01  8.2958e+00
1.5756e+01  8.2118e+00
1.5762e+01  8.2297e+00
1.5768e+01  8.2687e+00
1.5775e+01  8.1591e+00
1.5781e+01  8.2245e+00
1.5787e+01  8.2145e+00
1.5793e+01  8.1899e+00
1.5800e+01  8.2040e+00
1.5806e+01  8.2168e+00
1.5812e+01  8.2531e+00
1.5819e+01  8.3011e+00
1.5825e+01  8.2259e+00
1.5831e+01  8.2459e+00
1.5837e+01  8.2544e+00
1.5844e+01  8.2508e+00
1.5850e+01  8.3006e+00
1.5856e+01  8.4308e+00
1.5862e+01  8.6127e+00
1.5869e+01  9.0133e+00
1.5875e+01  9.9189e+00
1.5881e+01  1.1541e+01
1.5888e+01  1.4345e+01
1.5894e+01  1.8038e+01
1.5900e+01  2.1415e+01
1.5906e+01  2.4116e+01
1.5913e+01  2.5893e+01
1.5919e+01  2.6146e+01
1.5925e+01  2.4272e+01
1.5931e+01  2.0406e+01
1.5938e+01  1.5382e+01
1.5944e+01  1.1423e+01
1.5950e+01  9.6027e+00
1.5956e+01  8.8313e+00
1.5963e+01  8.4738e+00
1.5969e+01  8.3241e+00
1.5975e+01  8.2263e+00
1.5982e+01  8.1812e+00
1.5988e+01  8.2472e+00
1.5994e+01  8.2308e+00
1.6000e+01  8.2111e+00
1.6007e+01  8.2074e+00
1.6013e+01  8.1353e+00
1.6019e+01  8.1642e+00
1.6025e+01  8.1677e+00
1.6032e+01  8.0834e+00
1.6038e+01  8.1166e+00
1.6044e+01  8.1667e+00
1.6050e+01  8.1530e+00
1.6057e+01  8.1194e+00
1.6063e+01  8.1389e+00
1.6069e+01  8.0998e+00
1.6075e+01  8.1364e+00
1.6082e+01  8.0461e+00
1.6088e+01  8.1582e+00
1.6094e+01  8.0953e+00
1.6100e+01  8.0985e+00
1.6107e+01  8.1259e+00
1.6113e+01  8.0837e+00
1.6119e+01  8.0891e+00
1.6125e+01  8.0676e+00
1.6132e+01  8.1172e+00
1.6138e+01  8.1516e+00
1.6144e+01  8.1159e+00
1.6150e+01  8.0780e+00
1.6157e+01  8.0954e+00
1.6163e+01  8.0992e+00
1.6169e+01  8.0818e+00
1.6175e+01  8.1317e+00
1.6181e+01  8.0935e+00
1.6188e+01  8.1161e+00
1.6194e+01  8.0766e+00
1.6200e+01  8.0428e+00
1.6206e+01  8.1480e+00
1.6213e+01  8.0690e+00
1.6219e+01  8.0487e+00
1.6225e+01  8.1286e+00
1.6231e+01  8.0999e+00
1.6238e+01  8.1294e+00
1.6244e+01  8.0616e+00
1.6250e+01  8.0906e+00
1.6256e+01  8.1358e+00
1.6263e+01  8.1096e+00
1.6269e+01  8.0889e+00
1.6275e+01  8.2113e+00
1.6281e+01  8.3187e+00
1.6287e+01  8.5773e+00
1.6294e+01  9.0972e+00
1.6300e+01  9.7904e+00
1.6306e+01  1.0969e+01
1.6312e+01  1.2374e+01
1.6319e+01  1.3357e+01
1.6325e+01  1.4210e+01
1.6331e+01  1.4838e+01
1.6337e+01  1.4656e+01
1.6343e+01  1.3817e+01
1.6350e+01  1.2088e+01
1.6356e+01  1.0306e+01
1.6362e+01  9.0776e+00
1.6368e+01  8.4754e+00
1.6375e+01  8.3543e+00
1.6381e+01  8.2385e+00
1.6387e+01  8.1819e+00
1.6393e+01  8.1688e+00
1.6399e+01  8.1818e+00
1.6406e+01  8.1586e+00
1.6412e+01  8.0773e+00
1.6418e+01  8.1746e+00
1.6424e+01  8.1265e+00
1.6431e+01  8.1555e+00
1.6437e+01  8.1146e+00
1.6443e+01  8.1734e+00
1.6449e+01  8.1674e+00
1.6455e+01  8.1987e+00
1.6462e+01  8.1976e+00
1.6468e+01  8.3253e+00
1.6474e+01  8.4290e+00
1.6480e+01  8.5652e+00
1.6486e+01  9.1360e+00
1.6493e+01  1.0112e+01
1.6499e+01  1.1941e+01
1.6505e+01  1.5103e+01
1.6511e+01  1.9591e+01
1.6517e+01  2.4324e+01
1.6524e+01  2.8167e+01
1.6530e+01  3.0604e+01
1.6536e+01  3.1708e+01
1.6542e+01  3.1143e+01
1.6548e+01  2.6983e+01
1.6555e+01  2.1215e+01
1.6561e+01  1.5111e+01
1.6567e+01  1.1290e+01
1.6573e+01  9.4390e+00
1.6579e+01  8.7536e+00
1.6586e+01  8.4219e+00
1.6592e+01  8.3416e+00
1.6598e+01  8.2708e+00
1.6604e+01  8.1923e+00
1.6610e+01  8.0316e+00
1.6617e+01  8.1441e+00
1.6623e+01  8.1763e+00
1.6629e+01  8.1495e+00
1.6635e+01  8.1263e+00
1.6641e+01  8.1338e+00
1.6647e+01  8.1083e+00
1.6654e+01  8.0965e+00
1.6660e+01  8.1879e+00
1.6666e+01  8.1390e+00
1.6672e+01  8.1200e+00
1.6678e+01  8.2269e+00
1.6685e+01  8.2830e+00
1.6691e+01  8.5210e+00
1.6697e+01  9.1111e+00
1.6703e+01  1.0091e+01
1.6709e+01  1.1446e+01
1.6716e+01  1.3056e+01
1.6722e+01  1.4909e+01
1.6728e+01  1.6003e+01
1.6734e+01  1.6450e+01
1.6740e+01  1.6616e+01
1.6746e+01  1.5711e+01
1.6753e+01  1.4052e+01
1.6759e+01  1.1845e+01
1.6765e+01  9.9086e+00
1.6771e+01  8.8001e+00
1.6777e+01  8.4176e+00
1.6783e+01  8.2009e+00
1.6790e+01  8.0924e+00
1.6796e+01  8.1204e+00
1.6802e+01  8.0110e+00
1.6808e+01  7.9390e+00
1.6814e+01  7.9335e+00
1.6820e+01  8.0157e+00
1.6827e+01  7.9925e+00
1.6833e+01  7.9374e+00
1.6839e+01  7.9448e+00
1.6845e+01  8.0436e+00
1.6851e+01  7.9452e+00
1.6857e+01  7.9332e+00
1.6864e+01  8.0782e+00
1.6870e+01  8.0054e+00
1.6876e+01  7.9710e+00
1.6882e+01  8.1318e+00
1.6888e+01  8.1936e+00
1.6894e+01  8.3817e+00
1.6901e+01  8.7335e+00
1.6907e+01  9.3880e+00
1.6913e+01  1.0164e+01
1.6919e+01  1.0970e+01
1.6925e+01  1.1642e+01
1.6931e+01  1.1907e+01
1.6938e+01  1.2106e+01
1.6944e+01  1.2007e+01
1.6950e+01  1.1323e+01
1.6956e+01  1.0340e+01
1.6962e+01  9.2816e+00
1.6968e+01  8.4738e+00
1.6974e+01  8.2112e+00
1.6981e+01  8.0516e+00
1.6987e+01  7.8940e+00
1.6993e+01  7.9283e+00
1.6999e+01  7.9301e+00
1.7005e+01  7.8830e+00
1.7011e+01  7.9254e+00
1.7017e+01  7.9605e+00
1.7024e+01  7.9354e+00
1.7030e+01  8.0018e+00
1.7036e+01  7.9894e+00
1.7042e+01  8.0238e+00
1.7048e+01  7.9769e+00
1.7054e+01  7.9135e+00
1.7060e+01  7.9260e+00
1.7067e+01  7.9051e+00
1.7073e+01  7.9441e+00
1.7079e+01  8.0057e+00
1.7085e+01  8.0093e+00
1.7091e+01  8.4283e+00
1.7097e+01  8.6086e+00
1.7103e+01  9.0447e+00
1.7110e+01  9.8542e+00
1.7116e+01  1.0697e+01
1.7122e+01  1.1054e+01
1.7128e+01  1.1445e+01
1.7134e+01  1.1529e+01
1.7140e+01  1.1490e+01
1.7146e+01  1.0895e+01
1.7153e+01  9.8988e+00
1.7159e+01  9.0730e+00
1.7165e+01  8.5130e+00
1.7171e+01  8.1642e+00
1.7177e+01  8.0159e+00
1.7183e+01  7.9765e+00
1.7189e+01  7.9131e+00
1.7195e+01  7.9667e+00
1.7202e+01  7.8835e+00
1.7208e+01  8.0018e+00
1.7214e+01  7.9075e+00
1.7220e+01  7.9402e+00
1.7226e+01  7.9309e+00
1.7232e+01  7.9488e+00
1.7238e+01  7.9927e+00
1.7244e+01  7.9582e+00
1.7251e+01  7.9199e+00
1.7257e+01  7.9572e+00
1.7263e+01  8.1142e+00
1.7269e+01  8.1162e+00
1.7275e+01  8.3462e+00
1.7281e+01  8.7167e+00
1.7287e+01  9.5198e+00
1.7293e+01  1.1071e+01
1.7299e+01  1.3204e+01
1.7306e+01  1.5661e+01
1.7312e+01  1.8298e+01
1.7318e+01  2.0357e+01
