natx =     2587
    x       y        z       iph  
    -11.81790     12.54790    -14.98789   2     22.84184
     20.90000      8.32792      3.97000   4     22.84568
     13.06000     17.99790     -5.25999   4     22.85073
      8.35002     21.26792      0.41001   4     22.85203
     -7.66790     -7.09999    -20.32790   2     22.85673
     -9.77789     -2.42998    -20.51791   4     22.85818
    -16.75790      7.25791     13.78790   4     22.88254
     22.77790     -2.16999     -0.43000   4     22.88507
    -12.14790     -9.31999    -17.01789   4     22.89197
      1.39000    -10.88999     20.08790   4     22.89209
     -5.11790      7.27790     21.09791   3     22.89722
    -11.75790     19.44792     -2.79999   4     22.89781
     17.79001     -4.69998    -13.64791   4     22.90938
     -0.97999    -22.79789      2.13999   4     22.91907
     -4.15790     22.48791     -1.55000   4     22.92153
      0.39000     -2.16999    -22.81790   4     22.92417
     10.16001     -0.39000    -20.54791   2     22.92584
     -3.95789     21.07792      8.10999   4     22.92849
     22.00791     -5.61999     -3.21000   2     22.93984
    -13.78790     16.65792      7.68001   2     22.94722
    -21.23790      3.82000      7.82000   2     22.95198
    -20.46789     -8.81000      5.51000   3     22.95454
    -14.14790      3.80001     17.67791   2     22.95891
     18.43001      4.55000    -12.91999   4     22.96288
      9.98001    -20.16789     -4.58000   4     22.96347
     -1.13999     10.06791     20.60790   3     22.96406
     21.96790      0.16001     -6.70999   2     22.97038
    -11.37789     -6.96998    -18.69790   3     22.97060
     15.60000    -15.87998     -5.67000   2     22.97135
    -19.44790     -7.57998      9.59789   4     22.97382
     17.27000    -15.11000     -1.28999   3     22.98324
     15.94001     -2.93998    -16.29790   4     22.98584
     21.04001     -0.46999      9.25001   4     22.98838
     15.27000     -5.91999    -16.13789   3     22.99241
     -0.09000    -19.15789    -12.76999   4     23.02402
    -14.84790     16.18791     -6.91999   4     23.03030
      6.06000    -21.47790     -5.69000   2     23.03041
    -17.77790     14.61791     -0.88000   4     23.03283
    -11.75790     -2.93998     19.58791   4     23.03428
     11.44002     16.98792     10.54790   2     23.03739
     18.71002      7.80791    -10.96000   4     23.04669
     16.64001     14.49791     -6.64001   3     23.04710
     17.29000     11.15790     10.40791   4     23.06008
    -18.15789     14.16791      1.23001   2     23.06407
      5.38001      9.89791    -20.12789   4     23.06610
      6.11002     21.92792     -3.82000   4     23.08156
      4.23001     -8.21999    -21.15789   2     23.08933
     17.29000    -11.23000     10.40791   4     23.09505
      5.99002      7.69790     20.94791   4     23.10742
     18.59002     13.54790      2.25001   2     23.11270
     20.33000      4.62791     -9.99000   4     23.11983
    -16.56790     -4.72000     15.42791   2     23.12561
     -4.26790     14.03791    -17.87790   4     23.12784
    -12.83789     16.36791    -10.15000   4     23.14611
    -19.58789    -10.06999     -7.13999   2     23.15318
     19.21000     12.86792     -1.45000   4     23.16700
      9.75000     11.82791     17.37789   3     23.17225
      1.39000     11.49791     20.08790   4     23.18745
     14.26002      4.65792     17.68790   4     23.19280
     -1.48790    -14.05998    -18.41790   4     23.21887
     -3.17789     -9.51998     20.93790   4     23.21906
     18.12000     -9.54000    -10.94999   2     23.22172
     -0.42000    -22.22789     -6.70999   2     23.22239
     -0.24000    -16.91999    -15.91789   4     23.23193
     14.26002    -17.72998     -4.70000   4     23.23339
     -3.03788      8.29792    -21.48791   4     23.23390
     -2.72790    -20.26788     11.02790   3     23.23452
      3.42000    -22.09789     -6.36000   4     23.24785
    -21.91789     -7.11998      3.15000   4     23.25963
     18.71002      7.80791     11.42790   4     23.27284
     22.92790      1.88000      3.53001   3     23.27410
    -13.51790     14.14792     12.60790   2     23.27781
    -19.86790      6.98791      9.94791   2     23.29217
     -2.81790    -22.64789     -4.72000   4     23.30549
     15.27000     16.46791      6.25001   3     23.31154
      4.61000     -7.76999     21.50790   4     23.32841
     -0.85999    -22.65790      5.53001   4     23.33883
     15.59002     17.04792      3.33000   4     23.34029
     19.63000    -10.82999      6.50001   4     23.34258
     21.13001      7.78790      6.15000   2     23.34419
     18.43001     -1.30998    -14.27791   4     23.35037
     18.12000     14.03791      4.51000   4     23.36103
    -19.14790      8.92791      9.98789   4     23.36895
    -13.44790    -17.81788     -6.91999   4     23.37111
    -16.32790      0.91000     16.69790   2     23.37196
    -19.91789     -8.54998     -8.76000   4     23.37867
    -15.03788     12.25791    -13.05000   2     23.38155
     -8.12788      1.12002     21.89790   3     23.38450
     13.21000     15.80792    -11.06999   4     23.38673
    -18.68790    -14.06999      0.07001   3     23.39246
     -2.72790    -20.26788    -11.36000   3     23.39397
    -13.23790     12.97791     14.29790   4     23.41149
     12.79001    -10.90998     16.29790   2     23.41439
    -10.94788     16.98792    -11.84000   2     23.42287
     -8.47790    -19.49789     -9.85000   4     23.43214
      0.73000    -22.87788     -5.04999   4     23.43998
    -18.43789    -12.00999     -8.09999   4     23.44793
     18.12000     -9.54000     11.43791   2     23.45574
    -23.36789     -0.40999      2.13999   4     23.46925
    -10.60790     -6.28999     19.96790   4     23.46931
     15.87000      1.24002     17.26790   4     23.48563
     16.39000     -8.63000    -14.46789   4     23.50380
     13.21000     15.80792     11.31791   4     23.50510
    -19.57788     12.83792      2.33000   4     23.52731
     -0.42000     22.54791     -6.70999   2     23.52888
    -23.42788      1.75002     -1.31001   4     23.52965
      1.76000      1.12002     23.43789   4     23.53055
      8.35002     -1.11998    -21.97789   4     23.53730
    -16.88789     -7.48998     14.58791   2     23.53949
     12.77001     -3.93998     19.38790   2     23.54755
      7.51000     20.92792     -7.84000   2     23.57633
      7.35001     18.08790    -13.21791   4     23.57770
     21.24791     10.06791     -1.77999   3     23.57975
    -22.31789     -3.01999      7.04001   3     23.59598
      1.76000     23.50792      1.04999   4     23.59709
    -10.97788    -12.79999     16.50790   4     23.59797
      1.66000      5.71791     22.83790   4     23.60126
     -3.82788    -11.17000    -20.44790   4     23.61224
     15.21000      4.93792    -17.38790   4     23.62343
      7.54000     16.18791     15.46791   4     23.62533
      1.15000    -18.56790    -14.56790   2     23.62865
     -3.82788     11.21791    -20.44790   4     23.63495
      4.61000    -23.02788      2.71001   4     23.64063
      0.50001      9.87790    -21.48791   4     23.65487
     11.44002     16.98792    -11.84000   2     23.65690
      3.93002     15.82791    -17.13789   4     23.65745
     16.47002     13.92792     -9.73001   4     23.66266
     23.11790     -0.48998     -5.04999   4     23.66812
    -22.76789     -5.61999     -3.21000   2     23.66992
     12.61001     19.95792      1.86999   4     23.68180
     15.21000    -17.44998      5.00000   4     23.68219
     12.79001     11.47792     16.29790   2     23.68435
     19.63000     11.55791      6.50001   4     23.68908
     -3.28789     17.84790     15.22789   2     23.69064
      6.73000     -5.92999    -21.92790   3     23.69157
      0.11001     -9.16999    -21.84790   3     23.69455
     -6.76788    -11.15999    -19.77790   3     23.69630
      8.64001     -9.39998     19.96790   4     23.70077
     22.14790      5.46791      6.47001   4     23.71263
     -6.76788     11.22791    -19.77790   3     23.72837
     22.45791     -3.01999      7.04001   3     23.72846
     -1.58788    -22.11788     -8.45000   4     23.73024
    -14.69790     18.49791      2.25001   4     23.73318
      5.29002     -2.99998    -22.95790   4     23.74972
    -20.99790    -10.88999     -2.30000   4     23.76539
    -20.37789      6.27790    -10.49999   4     23.76805
     15.60000      6.50792     16.71790   2     23.77396
     10.24000     13.06791    -17.01789   4     23.77470
    -22.80790      0.16001     -6.70999   2     23.77498
     -1.03998      1.75002    -23.69791   4     23.78518
    -17.89789    -13.93998     -7.16001   2     23.78915
     18.32000      2.79000     14.92789   3     23.79597
      3.42000     22.67791     -6.36000   4     23.79987
      2.75000     23.47792     -2.77999   4     23.80134
     11.41002    -12.79999     16.50790   4     23.80208
     17.29000     11.15790    -11.97999   4     23.81098
     -6.03788    -14.14998     18.17790   4     23.81416
     -9.03788     21.42791      5.13001   3     23.81503
     -1.51790     16.18791     17.41790   4     23.82720
      8.60000     16.65792    -14.70789   2     23.82789
     -1.34789     21.91791      9.25001   4     23.82801
    -14.14790    -18.58789     -4.70999   2     23.82974
    -16.88789     14.89792     -7.79999   2     23.83251
     17.29000    -11.23000    -11.97999   4     23.84485
     -7.95789     20.77792      8.66000   4     23.87563
    -10.67789    -21.34789      0.85000   4     23.88456
    -21.62790     -9.43999     -3.69000   2     23.88505
    -10.20790     13.43791     16.91791   4     23.89549
    -23.24789     -0.27000      5.53001   4     23.89808
     -9.36790      9.22791     19.95790   4     23.90041
      9.08000     21.77792     -3.86999   3     23.91027
     -2.47789     23.57791     -3.12000   2     23.91217
    -12.22789     -0.39000    -20.54791   2     23.91422
     -1.97790     19.21791     14.09791   4     23.91633
     13.41002     -4.28999    -19.33791   2     23.92043
     18.69000     14.75790     -2.42000   2     23.93675
    -23.54580     -3.48998      2.53001   3     23.93712
    -12.63790    -10.55999     17.37789   3     23.94204
     17.08000    -16.72998      1.28001   4     23.94279
     21.27791     -9.93000     -4.70000   4     23.94670
     14.71001     18.80792     -1.82999   4     23.94726
     -6.08790    -20.90788      9.96790   4     23.94913
     19.35002    -14.08998      0.89999   4     23.95330
     -6.85788     20.32792    -10.66000   4     23.95601
      6.11002    -22.84788     -3.82000   4     23.95726
     -9.35790     -5.55999    -21.35790   4     23.97172
      2.81002     12.83792    -20.05790   4     23.97974
     -6.16789     -8.30000    -21.64789   4     23.99091
     -3.09788      1.53001     23.75791   3     24.00783
     -7.24790    -12.55999     19.14790   2     24.01932
     11.78000     -6.28999     19.96790   4     24.02185
    -21.88789      9.87790      0.89999   4     24.03045
     23.32790      5.52791     -1.64999   2     24.03063
     12.49001    -19.43789     -6.61001   3     24.03173
      6.87000    -21.72788     -7.64001   4     24.03471
     -6.78790    -15.87998     16.71790   2     24.03617
     -1.13999    -12.31999     20.60790   3     24.03680
    -20.99790     11.49791     -2.30000   4     24.05003
     15.78000    -17.90788      2.95999   2     24.05124
     18.23000     -3.25999    -15.35790   2     24.05879
    -10.67789      1.04001    -21.53790   4     24.06200
      3.79000      3.53001    -23.50790   3     24.07169
      2.63000     -2.40999     23.80790   3     24.07366
     23.14790      2.72002     -6.10999   4     24.09473
    -22.27789     -9.16999      0.54000   3     24.09740
    -16.99790     10.92792    -13.13789   4     24.10295
      3.70000      8.31791    -22.31789   3     24.10324
    -16.14790     14.68792    -10.22999   4     24.10690
    -16.21788      2.90002     17.60790   4     24.11365
    -12.40789    -20.16789     -4.58000   4     24.11796
     -7.11790     16.46791    -16.13789   3     24.13065
    -12.83789     16.36791     12.23790   4     24.13475
      3.47001    -15.23000     18.40789   2     24.14217
     22.85791     -7.11998      3.15000   4     24.14748
     -3.09788     23.91791      1.37000   3     24.15658
    -16.75790    -15.12999     -8.60000   4     24.15996
    -22.62790      5.46791      6.47001   4     24.16156
      5.82000     17.66790     15.42791   2     24.16708
     10.73001     16.55791    -13.96790   4     24.17436
    -20.20790    -12.60998      4.15000   4     24.17837
    -18.84790    -10.43999    -11.00000   3     24.19167
     -1.03998     24.13792     -1.31001   4     24.19580
     24.14790      1.12002      1.04999   4     24.19665
    -18.69790    -13.90998      6.51000   3     24.19668
      9.81000     -7.42998     20.83790   2     24.20038
     12.61001     -2.42998    -20.51791   4     24.20540
    -19.58789     12.31791     -7.13999   2     24.21561
     23.68790     -4.18999     -2.82000   4     24.22034
     16.64001     -7.88999     15.74789   3     24.23093
      3.70000      8.31791     22.45791   3     24.23294
     -1.58788     22.65792     -8.45000   4     24.23438
     18.81000     -6.63000     13.76791   4     24.23486
    -17.29790    -16.53998     -3.91999   4     24.25190
    -13.62790      8.18790     18.31789   4     24.25503
     20.33000      4.62791     12.39790   4     24.25767
     20.15001    -10.96000     -7.91999   4     24.26665
    -18.99790      5.59792    -14.02790   4     24.27012
      5.38001    -12.48999    -20.12789   4     24.29148
     -4.15790      0.10001    -23.93790   4     24.29653
     10.16001     21.99790      1.83999   2     24.30060
     22.49791     -9.16999      0.54000   3     24.30096
     -8.12788      1.12002    -22.87790   3     24.30464
      8.35002     -1.11998     22.79791   4     24.30477
    -18.44790     -5.81998     14.74789   4     24.32483
     20.13001      9.94791      9.36790   3     24.32973
     21.39791     -7.97999     -8.40001   3     24.33333
     -6.04789     10.64791     21.02790   4     24.33367
     21.83790      7.04791     -8.13999   4     24.34802
    -16.99790    -11.45998    -13.13789   4     24.34880
     -6.06788     21.86792      8.83001   2     24.35147
     -5.83789    -22.01789     -8.61999   4     24.35514
     11.71001    -21.34789      0.85000   4     24.36348
    -18.84790    -10.43999     11.38790   3     24.37050
     10.00000     21.84790      4.09000   4     24.37333
     -1.00998    -16.90998     17.52791   3     24.37612
     18.36000    -13.93998     -8.00999   3     24.40436
    -20.37789      6.27790     11.88791   4     24.41297
     21.97791    -10.08998      3.34999   4     24.41431
    -20.97789     10.42790     -6.88000   4     24.41613
      2.13001     23.84791     -4.85999   2     24.43111
      1.74999    -14.52999     19.56790   4     24.43534
    -21.57788     -7.00999      9.10999   2     24.44866
     -6.85788     20.32792     11.72790   4     24.44992
    -19.86790      6.98791    -12.43999   2     24.46053
      8.38002     20.77792     -9.82001   4     24.46179
    -23.61579      6.11792     -1.88000   4     24.46771
    -19.44790     -7.57998    -12.79001   4     24.47981
     20.15001     11.42790     -7.91999   4     24.48154
     -1.32789     23.31792      7.34001   2     24.48192
    -19.14790      8.92791    -12.40001   4     24.49714
     22.29790      3.23001      9.61791   4     24.49762
    -23.39788      5.47792     -4.85999   3     24.51710
    -12.63790     11.82791     17.37789   3     24.52768
      0.54000     24.26790      3.53001   3     24.52924
     11.71001      1.04001    -21.53790   4     24.53746
      6.73000     -5.92999     22.84790   3     24.54556
     -0.97999     -0.40999     24.52789   4     24.55088
     -8.03788     14.02792    -18.47790   4     24.55245
    -18.50790     15.68792     -3.80999   3     24.55950
      0.39000    -24.55789     -0.43000   4     24.56475
      0.47001     15.26792    -19.23790   4     24.56475
     -3.79788     13.54790    -20.13789   2     24.56633
     -4.82788    -16.93000     17.13789   4     24.56910
     21.71790     -5.49999     10.08790   4     24.56995
    -19.98790     13.35792     -5.16001   4     24.58812
    -11.65789     16.55791    -13.96790   4     24.60027
     21.42791     10.21791     -6.46001   2     24.60269
    -18.91789    -15.23000     -3.98001   2     24.61056
     19.95001    -13.44998     -5.19001   4     24.61384
      3.88000     15.68792     18.57791   3     24.62324
     21.24791    -12.31999     -1.77999   3     24.62568
      6.18000     -1.89999     23.78790   2     24.65090
    -16.61789     -4.19999     17.71790   4     24.65194
    -13.93790      4.96792     19.71790   4     24.65240
     22.21791     10.21791      3.13001   2     24.65437
     24.04790     -3.63000      4.04999   4     24.65524
    -12.14790     13.06791    -17.01789   4     24.65665
    -22.47790      3.23001      9.61791   4     24.66157
     -8.47790    -19.49789     12.53790   4     24.68281
      0.94000      5.52791    -24.03789   2     24.68322
    -10.76789     19.19791    -11.18999   4     24.69257
      0.11001     -9.16999     22.92790   3     24.69391
     -1.34789    -22.85789      9.25001   4     24.69540
    -10.76789     19.19791     11.19791   4     24.69616
    -16.27788     -0.45998     18.56790   4     24.69712
     23.45791     -7.42000     -2.30000   4     24.71072
      0.07001     19.36791    -15.34789   3     24.71191
     20.29000     -8.60998     11.17790   4     24.71358
     -4.78790     17.43791     16.84790   4     24.71551
     10.24000     -3.60998    -22.20790   3     24.72004
     24.04790      5.71791      0.45000   4     24.72243
     -7.29790    -21.32788    -10.15999   2     24.72576
     20.29000     -8.60998    -11.21000   4     24.72812
      6.06000     23.29790     -5.69000   2     24.73645
     18.12000     12.84790    -10.94999   2     24.76500
      8.76000    -14.20000     18.31789   4     24.77746
     -3.17789     12.86792     20.93790   4     24.78060
     16.38002      3.08001     18.35790   2     24.79524
     12.18000     13.43791     16.91791   4     24.80213
     18.36000      8.44792     14.37791   3     24.80285
     21.04001     -0.46999    -13.13789   4     24.80942
     -5.57790     14.93790     19.02790   4     24.82569
     16.44002    -18.48788     -2.10001   4     24.82914
     -6.04789    -11.73999     21.02790   4     24.83097
    -18.96790      0.29001     16.02790   4     24.83463
    -16.75790     -9.24999     15.82791   4     24.83772
    -23.71579      0.93002      7.34001   2     24.84310
     14.35002     -8.35998    -18.47790   4     24.84441
     19.10001     -4.54000     15.22789   2     24.84574
     -2.34789     -5.89999    -24.02790   4     24.85282
     17.60000     -4.94999     16.84790   4     24.86190
      0.50001    -12.51000    -21.48791   4     24.86926
      9.69000     -7.75000    -21.55789   4     24.87370
    -18.45788     15.82791      5.25001   4     24.87526
     -8.12788     23.50792     -0.49000   3     24.87820
    -18.84790     11.94791    -11.00000   3     24.87963
     -4.15790     19.12791    -15.35790   2     24.88031
     24.32790      4.25001     -3.19999   4     24.90280
    -13.92789     -6.05998     19.73791   4     24.90572
     -2.52788    -19.46789    -15.32790   4     24.90649
     -5.30790      5.65792     23.66791   4     24.90694
     -3.03788      8.29792     23.28789   4     24.90803
     21.99790      6.73791      9.60790   4     24.93229
     22.88791      9.87790      0.89999   4     24.94473
      8.35002    -23.50788      0.41001   4     24.95017
     17.56002    -16.93000     -5.25001   4     24.95078
      4.61000     -7.76999    -23.26790   4     24.96037
    -22.55789     10.21791      3.13001   2     24.96119
    -13.74789     19.91791     -6.13999   4     24.96853
     -4.06790    -19.59790     14.92789   3     24.96933
    -17.89789      8.44792     15.22789   2     24.97180
      2.63000    -24.79789      1.42000   3     24.97736
     18.12000     12.84790     11.43791   2     24.98457
    -16.14790     14.68792     12.15791   4     24.98608
     19.52999     15.50792      1.64000   4     24.99212
     20.41000     -3.16999     14.09791   4     25.00735
     10.16001    -22.77790      1.83999   2     25.00888
     16.47002     13.92792     12.65789   4     25.00941
    -15.15788     -9.73999    -17.35790   3     25.01850
     -5.83789     22.75791     -8.61999   4     25.02614
      9.08000    -22.99788     -3.86999   3     25.02650
     24.51791      1.46000     -4.85999   2     25.03755
     -6.51790     23.62792     -5.12000   4     25.03949
     20.80002      0.27002     13.93790   4     25.03954
    -22.23790      8.94791      7.24000   4     25.04011
     10.24000     -3.60998     22.56790   3     25.04395
    -18.35790     16.93790      1.91000   4     25.05101
    -18.84790     11.94791     11.38790   3     25.05354
     -1.22789      6.11792    -24.26790   4     25.05729
     -6.08790    -20.90788    -12.42000   4     25.06907
      1.07001     14.96790     20.08790   4     25.07403
     22.17790     -8.51000      8.03000   4     25.07509
    -16.61789     18.18791     -4.67000   4     25.07515
     19.32000    -15.87000      1.91000   2     25.07523
     11.62001     19.19791    -11.18999   4     25.07589
    -14.17790    -14.00999     15.21791   3     25.07743
     11.62001     19.19791     11.19791   4     25.07943
     24.15791      2.66002      6.19001   4     25.07980
     22.07792      6.14792    -10.19999   2     25.08528
    -24.86579      1.19001     -3.12000   2     25.08901
     23.53790      3.82000      7.82000   2     25.09537
      3.41001    -24.51788     -4.13999   3     25.09770
      2.36000     16.59792    -18.67789   2     25.09829
     21.27791     12.45790     -4.70000   4     25.10057
      6.18000    -24.28789      1.40000   2     25.10088
     -3.69790     14.75790     19.96790   2     25.10353
    -20.97789    -11.96000     -6.88000   4     25.10872
     17.56002      5.45790     17.13789   4     25.13663
      5.53001     19.62792     14.70791   4     25.14277
     -9.02790     20.65792     11.13791   2     25.14569
    -22.79789    -10.08998      3.34999   4     25.15500
     -2.85791     -6.87998     24.02790   4     25.15635
    -20.46789     13.57790      5.51000   3     25.17249
     25.01790     -2.40999      1.42000   3     25.17379
     -1.15790     -3.48998     24.91791   3     25.18776
    -23.90580     -6.19999     -4.97000   4     25.19183
     15.59002     -5.33998    -19.05790   4     25.19460
     -9.02790     20.65792    -11.24999   2     25.19553
    -16.56790     17.66790     -6.96000   2     25.20102
     -2.47789     18.75790    -16.65790   4     25.20882
      4.03000     -5.45000     24.29790   4     25.22561
    -21.88789    -12.51000      0.89999   4     25.22677
      8.94000    -17.81788     15.46791   4     25.23206
    -14.69790     -3.88999    -20.13789   4     25.23282
      6.87000     23.04792     -7.64001   4     25.23436
    -12.22789     21.99790      1.83999   2     25.23519
    -15.03788     18.08790      9.16999   4     25.24676
     19.86002      2.92001    -15.32790   4     25.25651
      6.15000     13.89792    -20.18791   4     25.26908
     23.14790     -9.43999     -3.69000   2     25.26964
     -6.06788    -22.90788      8.83001   2     25.28951
     -5.11790      7.27790    -23.67789   3     25.29433
      0.50001      9.87790     23.28789   4     25.30116
     22.53790      8.94791      7.24000   4     25.30691
     19.58001     -7.19999    -14.32790   3     25.30821
      5.09000    -16.53998     18.46791   4     25.30895
     25.13790      1.09002     -2.77999   4     25.31463
     -6.16789     -8.30000     23.12791   4     25.33442
      8.64001     12.98791     19.96790   4     25.33876
    -22.93790      7.04791     -8.13999   4     25.33930
      2.75000      1.09002    -25.16790   4     25.34114
     -3.06790      6.51790     24.29790   2     25.34330
     10.00000    -22.92790      4.09000   4     25.34594
     -3.95789    -23.69788      8.10999   4     25.35797
      4.23001     -8.21999     23.61791   2     25.36271
    -15.20790      6.90792     19.11790   1     25.38688
     17.60000     17.43791     -5.54000   4     25.38764
    -20.63790    -14.52999     -2.82000   4     25.39678
     15.89001     10.77792    -16.63790   4     25.40622
     21.97791     12.29792      3.34999   4     25.40649
     -6.78790      2.41001     24.37789   4     25.41978
    -23.97578      0.27002     -8.45000   4     25.42270
     15.60000    -19.97789      1.98999   4     25.42511
     15.78000      4.48002    -19.42791   2     25.42681
     14.00000     -8.19999     19.59790   3     25.44244
    -12.38790     21.84790      4.09000   4     25.44639
    -22.59790     -8.51000      8.03000   4     25.44732
    -19.14790    -13.45999      9.98789   4     25.44742
    -12.57790     -7.42998     20.83790   2     25.44850
    -24.84580      4.63790      2.98001   4     25.45004
     20.13001    -12.43999      9.36790   3     25.45051
     21.42791    -12.17000     -6.46001   2     25.47539
    -21.62790     12.94791     -3.69000   2     25.47607
     -0.37999     16.76791     19.17790   2     25.47742
    -23.73579     -0.46999      9.25001   4     25.47884
    -24.73579     -5.89999     -1.64000   4     25.48252
    -14.03788     21.26792      0.41001   4     25.48637
     -5.94788      3.90002    -24.48791   4     25.49990
     20.90000    -14.05998      3.97000   4     25.50008
     22.21791    -12.17000      3.13001   2     25.52531
      4.61000     -0.63998     25.09791   4     25.52581
     20.48000      5.14792    -14.34789   2     25.53025
    -18.43789     10.37791     14.28791   4     25.53040
     14.71001     -3.57998     20.55791   4     25.53093
      0.11001     13.21791    -21.84790   3     25.53539
     24.13790      7.85791     -2.82000   4     25.54089
      0.76000    -19.66788     16.27791   4     25.54160
     19.19001    -15.41000      6.84000   4     25.54428
     13.02000      9.22791     19.95790   4     25.55371
     -9.03788    -23.34789      5.13001   3     25.55630
     21.71790     -5.49999    -12.30000   4     25.55791
    -25.48578      1.53001      1.37000   3     25.56840
    -12.14790     -3.60998    -22.20790   3     25.56940
      1.30000     -4.18999    -25.20790   4     25.58680
      1.77001    -19.72788    -16.19789   4     25.58699
     -1.34789     21.91791    -13.13789   4     25.58937
    -10.67789      1.04001     23.23790   4     25.59490
    -23.87580      8.32792      3.97000   4     25.59627
    -19.91789     -8.54998     13.62790   4     25.60359
      8.60000     17.14792    -16.95789   4     25.60432
     -8.38790     14.18791     19.59790   3     25.60725
     14.26002    -21.26788     -0.49000   3     25.61076
     15.11000    -11.11998     17.43791   4     25.61341
    -22.77790      6.73791      9.60790   4     25.62311
      7.18000    -15.47998     19.11790   1     25.62570
     13.03000     -5.55999    -21.35790   4     25.62917
    -22.69788      6.14792    -10.19999   2     25.63261
    -19.84790    -15.02998     -6.10001   4     25.63298
     16.38002    -19.30788     -4.03000   2     25.63865
    -23.64579      7.78790      6.15000   2     25.64366
     -7.29790    -21.32788     12.22791   2     25.64487
    -25.20580     -0.25999     -4.72000   4     25.64524
     17.18000     -2.55999     18.86790   3     25.64573
    -23.52789     10.06791     -1.77999   3     25.65332
     -2.47789      1.19001    -25.50790   2     25.65558
     -7.67789     -3.57998    -24.21789   4     25.65682
     -7.17790    -17.44998    -17.38790   4     25.65859
     19.19001      6.97790    -15.54790   4     25.66486
    -15.52789     19.55791      5.94000   3     25.66926
     -9.36790    -13.15999     19.95790   4     25.67607
     15.11000     11.26792     17.43791   4     25.67798
    -15.04789     14.68792    -14.73789   4     25.67838
     24.74790     -5.78998      3.71001   2     25.68553
      8.38002     20.77792     12.56790   4     25.68849
     -5.20790    -24.94789     -3.52000   3     25.72761
      5.99002      7.69790    -23.82789   4     25.74697
    -10.67789     23.42791      0.85000   4     25.76056
    -23.05790     -5.49999     10.08790   4     25.76204
     13.35002     21.42791      5.13001   3     25.76228
     -3.95789     21.07792    -14.27791   4     25.76436
     15.89001    -11.60998    -16.63790   4     25.77022
    -24.86579     -3.63000      5.73000   4     25.77436
    -19.91789     13.83792     -8.76000   4     25.78658
    -16.89789      9.10791     17.21791   4     25.78661
     -6.78790     24.79791      1.98999   4     25.78705
     15.60000      2.41001    -20.39791   4     25.79230
     16.35002      8.23792     18.17790   4     25.79966
    -16.21788    -19.48788     -4.78000   4     25.80011
      1.07001     -7.42000    -24.68790   4     25.80104
     -3.20790     25.21791     -4.45000   4     25.80767
      4.23001     14.16791    -21.15789   2     25.81238
    -13.30790     21.77792     -3.86999   3     25.81385
    -22.55789    -12.17000      3.13001   2     25.82178
     -9.35790     -5.55999     23.41790   4     25.82405
    -10.97788     10.21791     21.02790   2     25.82813
     16.39000     13.75790    -14.46789   4     25.83083
      0.76000     25.10792     -6.10999   4     25.85183
    -17.09789     19.38792     -0.57000   4     25.85641
      1.77001     25.04792      6.19001   4     25.86208
     -3.17789     -9.51998    -23.83790   4     25.86454
     15.94001     19.44792      6.09000   4     25.87264
     -3.03788    -14.08998    -21.48791   4     25.87444
    -12.14790     -3.60998     22.56790   3     25.88269
     23.19792     -7.00999      9.10999   2     25.88968
     16.98001    -17.26998     -9.15999   4     25.89360
     13.91000    -19.49789     -9.85000   4     25.89746
     22.29790      3.23001    -12.76999   4     25.89792
     21.06001      0.93002    -15.04789   2     25.90034
     -2.45790      4.63790     25.36791   4     25.90525
    -22.27789     13.21791      0.54000   3     25.90963
    -12.22789    -22.77790      1.83999   2     25.91794
     -9.59789     22.10792     -9.57000   4     25.93192
    -24.36580     -3.16999     -8.28999   4     25.93193
      7.88000    -10.51999     22.35790   3     25.93531
    -23.49789     -9.93000     -4.70000   4     25.93927
      5.29002    -25.38788     -0.57000   4     25.93942
    -18.44790     16.56792     -7.64001   4     25.94592
    -18.69790      8.47792    -15.87790   3     25.95370
     20.13001      9.94791    -13.02000   3     25.95570
     22.07792      6.14792     12.18791   2     25.95720
    -17.29790      5.84792     18.46791   4     25.97074
     17.53002    -10.05998    -16.31789   2     25.97649
      7.88000    -10.51999    -22.41790   3     25.98705
      0.54000      1.88000     25.91791   3     25.99162
    -13.74789     -9.39998     19.96790   4     26.00157
     20.04001     16.48791     -1.64000   4     26.00275
     18.81000     15.75790     -8.61999   4     26.00830
      1.94000      4.25001    -25.58789   4     26.01089
     15.10001    -15.26000     14.68789   4     26.01177
     11.41002     10.21791     21.02790   2     26.01474
     -1.15790    -25.87788      2.53001   3     26.02703
    -18.45788     -6.55999    -17.13789   4     26.02757
    -21.23790      3.82000    -14.56790   2     26.03583
      5.77001     18.18791     17.71790   4     26.03876
     11.71001      1.04001     23.23790   4     26.04239
    -22.47790      3.23001    -12.76999   4     26.05305
     19.58001     15.18791      8.06000   3     26.05788
     -2.85791     15.50792    -20.74790   4     26.06028
    -24.91578      2.92001      7.06000   4     26.06082
     14.72000     -7.09999    -20.32790   2     26.08279
     -3.06790    -15.87000    -20.47790   2     26.08857
    -23.37789     -7.97999     -8.40001   3     26.09150
     22.49791     13.21791      0.54000   3     26.09906
     22.88791    -12.51000      0.89999   4     26.09917
      7.69000     -3.88999     24.63791   4     26.10162
    -14.03788     -1.11998    -21.97789   4     26.10257
    -24.29580      5.14792      8.04001   2     26.10419
    -10.02790    -10.22999     21.83790   4     26.11714
    -22.79789     12.29792      3.34999   4     26.11906
     18.71002    -14.57999    -10.96000   4     26.12972
    -25.59579      2.83001     -4.45000   4     26.13343
