# 2Theta    Intensity
1.0370e+01  6.4366e+01
1.0376e+01  5.3016e+01
1.0382e+01  4.1347e+01
1.0388e+01  3.2629e+01
1.0393e+01  2.5290e+01
1.0399e+01  2.0928e+01
1.0405e+01  1.7690e+01
1.0411e+01  1.5501e+01
1.0417e+01  1.4195e+01
1.0422e+01  1.3197e+01
1.0428e+01  1.2514e+01
1.0434e+01  1.2167e+01
1.0440e+01  1.1883e+01
1.0446e+01  1.1709e+01
1.0451e+01  1.1598e+01
1.0457e+01  1.1531e+01
1.0463e+01  1.1448e+01
1.0469e+01  1.1385e+01
1.0475e+01  1.1316e+01
1.0481e+01  1.1307e+01
1.0486e+01  1.1300e+01
1.0492e+01  1.1257e+01
1.0498e+01  1.1220e+01
1.0504e+01  1.1242e+01
1.0510e+01  1.1176e+01
1.0515e+01  1.1188e+01
1.0521e+01  1.1146e+01
1.0527e+01  1.1140e+01
1.0533e+01  1.1117e+01
1.0539e+01  1.1082e+01
1.0544e+01  1.1076e+01
1.0550e+01  1.1080e+01
1.0556e+01  1.1101e+01
1.0562e+01  1.1043e+01
1.0568e+01  1.1023e+01
1.0573e+01  1.1088e+01
1.0579e+01  1.1061e+01
1.0585e+01  1.1004e+01
1.0591e+01  1.1034e+01
1.0597e+01  1.1004e+01
1.0602e+01  1.1007e+01
1.0608e+01  1.1002e+01
1.0614e+01  1.1053e+01
1.0620e+01  1.1053e+01
1.0626e+01  1.1028e+01
1.0632e+01  1.1025e+01
1.0637e+01  1.1038e+01
1.0643e+01  1.1002e+01
1.0649e+01  1.1004e+01
1.0655e+01  1.1027e+01
1.0661e+01  1.1036e+01
1.0666e+01  1.1038e+01
1.0672e+01  1.1007e+01
1.0678e+01  1.0996e+01
1.0684e+01  1.1018e+01
1.0690e+01  1.1053e+01
1.0695e+01  1.1035e+01
1.0701e+01  1.1041e+01
1.0707e+01  1.1080e+01
1.0713e+01  1.1080e+01
1.0719e+01  1.1051e+01
1.0724e+01  1.1085e+01
1.0730e+01  1.1111e+01
1.0736e+01  1.1147e+01
1.0742e+01  1.1193e+01
1.0748e+01  1.1194e+01
1.0753e+01  1.1226e+01
1.0759e+01  1.1192e+01
1.0765e+01  1.1261e+01
1.0771e+01  1.1281e+01
1.0777e+01  1.1369e+01
1.0782e+01  1.1404e+01
1.0788e+01  1.1512e+01
1.0794e+01  1.1622e+01
1.0800e+01  1.1906e+01
1.0806e+01  1.2285e+01
1.0811e+01  1.2811e+01
1.0817e+01  1.4137e+01
1.0823e+01  1.6586e+01
1.0829e+01  2.1064e+01
1.0835e+01  2.8905e+01
1.0840e+01  3.8183e+01
1.0846e+01  4.7677e+01
1.0852e+01  5.4185e+01
1.0858e+01  5.8744e+01
1.0864e+01  5.7158e+01
1.0869e+01  5.2739e+01
1.0875e+01  4.6386e+01
1.0881e+01  3.9024e+01
1.0887e+01  3.1826e+01
1.0893e+01  2.5757e+01
1.0898e+01  2.1790e+01
1.0904e+01  1.8347e+01
1.0910e+01  1.5804e+01
1.0916e+01  1.4215e+01
1.0921e+01  1.3278e+01
1.0927e+01  1.2433e+01
1.0933e+01  1.2047e+01
1.0939e+01  1.1719e+01
1.0945e+01  1.1562e+01
1.0950e+01  1.1416e+01
1.0956e+01  1.1388e+01
1.0962e+01  1.1230e+01
1.0968e+01  1.1267e+01
1.0974e+01  1.1198e+01
1.0979e+01  1.1158e+01
1.0985e+01  1.1168e+01
1.0991e+01  1.1145e+01
1.0997e+01  1.1110e+01
1.1003e+01  1.1068e+01
1.1008e+01  1.1087e+01
1.1014e+01  1.1065e+01
1.1020e+01  1.1027e+01
1.1026e+01  1.0996e+01
1.1032e+01  1.1043e+01
1.1037e+01  1.1001e+01
1.1043e+01  1.1019e+01
1.1049e+01  1.0942e+01
1.1055e+01  1.0990e+01
1.1060e+01  1.0946e+01
1.1066e+01  1.0960e+01
1.1072e+01  1.0932e+01
1.1078e+01  1.0957e+01
1.1084e+01  1.0962e+01
1.1089e+01  1.0873e+01
1.1095e+01  1.0909e+01
1.1101e+01  1.0925e+01
1.1107e+01  1.0926e+01
1.1113e+01  1.0862e+01
1.1118e+01  1.0922e+01
1.1124e+01  1.0917e+01
1.1130e+01  1.0908e+01
1.1136e+01  1.0769e+01
1.1142e+01  1.0940e+01
1.1147e+01  1.0914e+01
1.1153e+01  1.0906e+01
1.1159e+01  1.0777e+01
1.1165e+01  1.0916e+01
1.1170e+01  1.0914e+01
1.1176e+01  1.0900e+01
1.1182e+01  1.0930e+01
1.1188e+01  1.0893e+01
1.1194e+01  1.0895e+01
1.1199e+01  1.0933e+01
1.1205e+01  1.0881e+01
1.1211e+01  1.0936e+01
1.1217e+01  1.0915e+01
1.1222e+01  1.0943e+01
1.1228e+01  1.0918e+01
1.1234e+01  1.0912e+01
1.1240e+01  1.0926e+01
1.1246e+01  1.0949e+01
1.1251e+01  1.0921e+01
1.1257e+01  1.0920e+01
1.1263e+01  1.0926e+01
1.1269e+01  1.0938e+01
1.1275e+01  1.1016e+01
1.1280e+01  1.1010e+01
1.1286e+01  1.1033e+01
1.1292e+01  1.1168e+01
1.1298e+01  1.1288e+01
1.1303e+01  1.1579e+01
1.1309e+01  1.2017e+01
1.1315e+01  1.2818e+01
1.1321e+01  1.4039e+01
1.1327e+01  1.5379e+01
1.1332e+01  1.6798e+01
1.1338e+01  1.7930e+01
1.1344e+01  1.8013e+01
1.1350e+01  1.7964e+01
1.1355e+01  1.6805e+01
1.1361e+01  1.5891e+01
1.1367e+01  1.4906e+01
1.1373e+01  1.3739e+01
1.1379e+01  1.2967e+01
1.1384e+01  1.2283e+01
1.1390e+01  1.1787e+01
1.1396e+01  1.1486e+01
1.1402e+01  1.1313e+01
1.1407e+01  1.1173e+01
1.1413e+01  1.1103e+01
1.1419e+01  1.0994e+01
1.1425e+01  1.0987e+01
1.1430e+01  1.0977e+01
1.1436e+01  1.0967e+01
1.1442e+01  1.0929e+01
1.1448e+01  1.0798e+01
1.1454e+01  1.0767e+01
1.1459e+01  1.0920e+01
1.1465e+01  1.0930e+01
1.1471e+01  1.0918e+01
1.1477e+01  1.0791e+01
1.1482e+01  1.0805e+01
1.1488e+01  1.0781e+01
1.1494e+01  1.0782e+01
1.1500e+01  1.0878e+01
1.1506e+01  1.0780e+01
1.1511e+01  1.0778e+01
1.1517e+01  1.0773e+01
1.1523e+01  1.0740e+01
1.1529e+01  1.0770e+01
1.1534e+01  1.0764e+01
1.1540e+01  1.0742e+01
1.1546e+01  1.0785e+01
1.1552e+01  1.0768e+01
1.1557e+01  1.0919e+01
1.1563e+01  1.0895e+01
1.1569e+01  1.0892e+01
1.1575e+01  1.0767e+01
1.1581e+01  1.0766e+01
1.1586e+01  1.0767e+01
1.1592e+01  1.0775e+01
1.1598e+01  1.0812e+01
1.1604e+01  1.0766e+01
1.1609e+01  1.0782e+01
1.1615e+01  1.0868e+01
1.1621e+01  1.0803e+01
1.1627e+01  1.0928e+01
1.1632e+01  1.0762e+01
1.1638e+01  1.0936e+01
1.1644e+01  1.0854e+01
1.1650e+01  1.0894e+01
1.1655e+01  1.0945e+01
1.1661e+01  1.0986e+01
1.1667e+01  1.0935e+01
1.1673e+01  1.0994e+01
1.1679e+01  1.0923e+01
1.1684e+01  1.0998e+01
1.1690e+01  1.0980e+01
1.1696e+01  1.1033e+01
1.1702e+01  1.1097e+01
1.1707e+01  1.1022e+01
1.1713e+01  1.1064e+01
1.1719e+01  1.1114e+01
1.1725e+01  1.1092e+01
1.1730e+01  1.1173e+01
1.1736e+01  1.1173e+01
1.1742e+01  1.1328e+01
1.1748e+01  1.1431e+01
1.1753e+01  1.1646e+01
1.1759e+01  1.2105e+01
1.1765e+01  1.2894e+01
1.1771e+01  1.4380e+01
1.1776e+01  1.7129e+01
1.1782e+01  2.1276e+01
1.1788e+01  2.6334e+01
1.1794e+01  3.1210e+01
1.1800e+01  3.6139e+01
1.1805e+01  3.8181e+01
1.1811e+01  3.8818e+01
1.1817e+01  3.7281e+01
1.1823e+01  3.3735e+01
1.1828e+01  2.9085e+01
1.1834e+01  2.5102e+01
1.1840e+01  2.1561e+01
1.1846e+01  1.8356e+01
1.1851e+01  1.6149e+01
1.1857e+01  1.4573e+01
1.1863e+01  1.3368e+01
1.1869e+01  1.2538e+01
1.1874e+01  1.2049e+01
1.1880e+01  1.1720e+01
1.1886e+01  1.1551e+01
1.1892e+01  1.1308e+01
1.1897e+01  1.1255e+01
1.1903e+01  1.1165e+01
1.1909e+01  1.1099e+01
1.1915e+01  1.1075e+01
1.1920e+01  1.1084e+01
1.1926e+01  1.1060e+01
1.1932e+01  1.1039e+01
1.1938e+01  1.0997e+01
1.1943e+01  1.1031e+01
1.1949e+01  1.1004e+01
1.1955e+01  1.1005e+01
1.1961e+01  1.0947e+01
1.1966e+01  1.0977e+01
1.1972e+01  1.0970e+01
1.1978e+01  1.0947e+01
1.1984e+01  1.0941e+01
1.1989e+01  1.0969e+01
1.1995e+01  1.0845e+01
1.2001e+01  1.0969e+01
1.2007e+01  1.1000e+01
1.2012e+01  1.0955e+01
1.2018e+01  1.0969e+01
1.2024e+01  1.0943e+01
1.2030e+01  1.0948e+01
1.2035e+01  1.0992e+01
1.2041e+01  1.0808e+01
1.2047e+01  1.0832e+01
1.2053e+01  1.0846e+01
1.2058e+01  1.0973e+01
1.2064e+01  1.0973e+01
1.2070e+01  1.0973e+01
1.2076e+01  1.0981e+01
1.2081e+01  1.1045e+01
1.2087e+01  1.1010e+01
1.2093e+01  1.1027e+01
1.2099e+01  1.1105e+01
1.2104e+01  1.1010e+01
1.2110e+01  1.1072e+01
1.2116e+01  1.1084e+01
1.2122e+01  1.1162e+01
1.2127e+01  1.1131e+01
1.2133e+01  1.1169e+01
1.2139e+01  1.1221e+01
1.2145e+01  1.1234e+01
1.2150e+01  1.1259e+01
1.2156e+01  1.1295e+01
1.2162e+01  1.1367e+01
1.2168e+01  1.1431e+01
1.2173e+01  1.1513e+01
1.2179e+01  1.1655e+01
1.2185e+01  1.1788e+01
1.2191e+01  1.2020e+01
1.2196e+01  1.2307e+01
1.2202e+01  1.2851e+01
1.2208e+01  1.3904e+01
1.2214e+01  1.5861e+01
1.2219e+01  1.9377e+01
1.2225e+01  2.5101e+01
1.2231e+01  3.3563e+01
1.2236e+01  4.2938e+01
1.2242e+01  5.3318e+01
1.2248e+01  6.0490e+01
1.2254e+01  6.5206e+01
1.2259e+01  6.5421e+01
1.2265e+01  6.1601e+01
1.2271e+01  5.5349e+01
1.2277e+01  4.7439e+01
1.2282e+01  3.9061e+01
1.2288e+01  3.1974e+01
1.2294e+01  2.6325e+01
1.2300e+01  2.1400e+01
1.2305e+01  1.8252e+01
1.2311e+01  1.5970e+01
1.2317e+01  1.4580e+01
1.2323e+01  1.3454e+01
1.2328e+01  1.2822e+01
1.2334e+01  1.2280e+01
1.2340e+01  1.1899e+01
1.2345e+01  1.1800e+01
1.2351e+01  1.1543e+01
1.2357e+01  1.1461e+01
1.2363e+01  1.1355e+01
1.2368e+01  1.1268e+01
1.2374e+01  1.1234e+01
1.2380e+01  1.1263e+01
1.2386e+01  1.1188e+01
1.2391e+01  1.1139e+01
1.2397e+01  1.1117e+01
1.2403e+01  1.1125e+01
1.2409e+01  1.1083e+01
1.2414e+01  1.1059e+01
1.2420e+01  1.1074e+01
1.2426e+01  1.1062e+01
1.2431e+01  1.1014e+01
1.2437e+01  1.1058e+01
1.2443e+01  1.0982e+01
1.2449e+01  1.1038e+01
1.2454e+01  1.0838e+01
1.2460e+01  1.0865e+01
1.2466e+01  1.0997e+01
1.2472e+01  1.0833e+01
1.2477e+01  1.0864e+01
1.2483e+01  1.0838e+01
1.2489e+01  1.0857e+01
1.2495e+01  1.0819e+01
1.2500e+01  1.0780e+01
1.2506e+01  1.0827e+01
1.2512e+01  1.0868e+01
1.2517e+01  1.0831e+01
1.2523e+01  1.0957e+01
1.2529e+01  1.0797e+01
1.2535e+01  1.0805e+01
1.2540e+01  1.0790e+01
1.2546e+01  1.0778e+01
1.2552e+01  1.0816e+01
1.2557e+01  1.0822e+01
1.2563e+01  1.0785e+01
1.2569e+01  1.0795e+01
1.2575e+01  1.0768e+01
1.2580e+01  1.0788e+01
1.2586e+01  1.0813e+01
1.2592e+01  1.0736e+01
1.2598e+01  1.0773e+01
1.2603e+01  1.0741e+01
1.2609e+01  1.0799e+01
1.2615e+01  1.0816e+01
1.2620e+01  1.0824e+01
1.2626e+01  1.0815e+01
1.2632e+01  1.0787e+01
1.2638e+01  1.0747e+01
1.2643e+01  1.0807e+01
1.2649e+01  1.0799e+01
1.2655e+01  1.0753e+01
1.2660e+01  1.0786e+01
1.2666e+01  1.0793e+01
1.2672e+01  1.0790e+01
1.2678e+01  1.0745e+01
1.2683e+01  1.0783e+01
1.2689e+01  1.0799e+01
1.2695e+01  1.0772e+01
1.2700e+01  1.0819e+01
1.2706e+01  1.0799e+01
1.2712e+01  1.0758e+01
1.2718e+01  1.0754e+01
1.2723e+01  1.0756e+01
1.2729e+01  1.0746e+01
1.2735e+01  1.0798e+01
1.2740e+01  1.0750e+01
1.2746e+01  1.0760e+01
1.2752e+01  1.0721e+01
1.2758e+01  1.0785e+01
1.2763e+01  1.0730e+01
1.2769e+01  1.0752e+01
1.2775e+01  1.0767e+01
1.2780e+01  1.0810e+01
1.2786e+01  1.0770e+01
1.2792e+01  1.0772e+01
1.2798e+01  1.0725e+01
1.2803e+01  1.0749e+01
1.2809e+01  1.0782e+01
1.2815e+01  1.0748e+01
1.2820e+01  1.0778e+01
1.2826e+01  1.0736e+01
1.2832e+01  1.0721e+01
1.2838e+01  1.0749e+01
1.2843e+01  1.0763e+01
1.2849e+01  1.0784e+01
1.2855e+01  1.0805e+01
1.2860e+01  1.0786e+01
1.2866e+01  1.0799e+01
1.2872e+01  1.0812e+01
1.2877e+01  1.0740e+01
1.2883e+01  1.0754e+01
1.2889e+01  1.0788e+01
1.2895e+01  1.0757e+01
1.2900e+01  1.0808e+01
1.2906e+01  1.0783e+01
1.2912e+01  1.0817e+01
1.2917e+01  1.0769e+01
1.2923e+01  1.0860e+01
1.2929e+01  1.0780e+01
1.2935e+01  1.0764e+01
1.2940e+01  1.0754e+01
1.2946e+01  1.0778e+01
1.2952e+01  1.0771e+01
1.2957e+01  1.0824e+01
1.2963e+01  1.0776e+01
1.2969e+01  1.0818e+01
1.2974e+01  1.0835e+01
1.2980e+01  1.0800e+01
1.2986e+01  1.0801e+01
1.2992e+01  1.0832e+01
1.2997e+01  1.0898e+01
1.3003e+01  1.0812e+01
1.3009e+01  1.0853e+01
1.3014e+01  1.0861e+01
1.3020e+01  1.0862e+01
1.3026e+01  1.0842e+01
1.3031e+01  1.0838e+01
1.3037e+01  1.0898e+01
1.3043e+01  1.1031e+01
1.3048e+01  1.1088e+01
1.3054e+01  1.1209e+01
1.3060e+01  1.1459e+01
1.3066e+01  1.1867e+01
1.3071e+01  1.2441e+01
1.3077e+01  1.3403e+01
1.3083e+01  1.4607e+01
1.3088e+01  1.5950e+01
1.3094e+01  1.7173e+01
1.3100e+01  1.8181e+01
1.3105e+01  1.8525e+01
1.3111e+01  1.8167e+01
1.3117e+01  1.8139e+01
1.3122e+01  1.7160e+01
1.3128e+01  1.5922e+01
1.3134e+01  1.4915e+01
1.3139e+01  1.3861e+01
1.3145e+01  1.3303e+01
1.3151e+01  1.2468e+01
1.3157e+01  1.1971e+01
1.3162e+01  1.1549e+01
1.3168e+01  1.1379e+01
1.3174e+01  1.1207e+01
1.3179e+01  1.1093e+01
1.3185e+01  1.1019e+01
1.3191e+01  1.0933e+01
1.3196e+01  1.0941e+01
1.3202e+01  1.0909e+01
1.3208e+01  1.0918e+01
1.3213e+01  1.0833e+01
1.3219e+01  1.0839e+01
1.3225e+01  1.0878e+01
1.3230e+01  1.0810e+01
1.3236e+01  1.0871e+01
1.3242e+01  1.0806e+01
1.3247e+01  1.0815e+01
1.3253e+01  1.0902e+01
1.3259e+01  1.0823e+01
1.3264e+01  1.0924e+01
1.3270e+01  1.0880e+01
1.3276e+01  1.0867e+01
1.3282e+01  1.0857e+01
1.3287e+01  1.0875e+01
1.3293e+01  1.0818e+01
1.3299e+01  1.0862e+01
1.3304e+01  1.0825e+01
1.3310e+01  1.0880e+01
1.3316e+01  1.0907e+01
1.3321e+01  1.0905e+01
1.3327e+01  1.0838e+01
1.3333e+01  1.0936e+01
1.3338e+01  1.0901e+01
1.3344e+01  1.0911e+01
1.3350e+01  1.0963e+01
1.3355e+01  1.0932e+01
1.3361e+01  1.1066e+01
1.3367e+01  1.1107e+01
1.3372e+01  1.1054e+01
1.3378e+01  1.1073e+01
1.3384e+01  1.1092e+01
1.3389e+01  1.1116e+01
1.3395e+01  1.1150e+01
1.3401e+01  1.1155e+01
1.3406e+01  1.1238e+01
1.3412e+01  1.1245e+01
1.3418e+01  1.1278e+01
1.3423e+01  1.1372e+01
1.3429e+01  1.1438e+01
1.3435e+01  1.1510e+01
1.3440e+01  1.1591e+01
1.3446e+01  1.1776e+01
1.3452e+01  1.2132e+01
1.3457e+01  1.2665e+01
1.3463e+01  1.3677e+01
1.3469e+01  1.5432e+01
1.3474e+01  1.8819e+01
1.3480e+01  2.3267e+01
1.3486e+01  2.8741e+01
1.3491e+01  3.5789e+01
1.3497e+01  4.1794e+01
1.3503e+01  4.6919e+01
1.3508e+01  5.0667e+01
1.3514e+01  5.0801e+01
1.3520e+01  4.8670e+01
1.3525e+01  4.5365e+01
1.3531e+01  3.9323e+01
1.3536e+01  3.4381e+01
1.3542e+01  2.8636e+01
1.3548e+01  2.4290e+01
1.3553e+01  2.0617e+01
1.3559e+01  1.7898e+01
1.3565e+01  1.5456e+01
1.3570e+01  1.4193e+01
1.3576e+01  1.3290e+01
1.3582e+01  1.2618e+01
1.3587e+01  1.2099e+01
1.3593e+01  1.1808e+01
1.3599e+01  1.1605e+01
1.3604e+01  1.1528e+01
1.3610e+01  1.1399e+01
1.3616e+01  1.1328e+01
1.3621e+01  1.1307e+01
1.3627e+01  1.1236e+01
1.3633e+01  1.1182e+01
1.3638e+01  1.1157e+01
1.3644e+01  1.1119e+01
1.3649e+01  1.1127e+01
1.3655e+01  1.1141e+01
1.3661e+01  1.1114e+01
1.3666e+01  1.1103e+01
1.3672e+01  1.1010e+01
1.3678e+01  1.1045e+01
1.3683e+01  1.1005e+01
1.3689e+01  1.0963e+01
1.3695e+01  1.0948e+01
1.3700e+01  1.0946e+01
1.3706e+01  1.0931e+01
1.3712e+01  1.0929e+01
1.3717e+01  1.0933e+01
1.3723e+01  1.0971e+01
1.3728e+01  1.0911e+01
1.3734e+01  1.0930e+01
1.3740e+01  1.0961e+01
1.3745e+01  1.0923e+01
1.3751e+01  1.0940e+01
1.3757e+01  1.0930e+01
1.3762e+01  1.1095e+01
1.3768e+01  1.1056e+01
1.3774e+01  1.0988e+01
1.3779e+01  1.1063e+01
1.3785e+01  1.1100e+01
1.3790e+01  1.1109e+01
1.3796e+01  1.1175e+01
1.3802e+01  1.1125e+01
1.3807e+01  1.1162e+01
1.3813e+01  1.1233e+01
1.3819e+01  1.1234e+01
1.3824e+01  1.1326e+01
1.3830e+01  1.1381e+01
1.3836e+01  1.1561e+01
1.3841e+01  1.1678e+01
1.3847e+01  1.1979e+01
1.3852e+01  1.2622e+01
1.3858e+01  1.3623e+01
1.3864e+01  1.5545e+01
1.3869e+01  1.8325e+01
1.3875e+01  2.2400e+01
1.3881e+01  2.7852e+01
1.3886e+01  3.4117e+01
1.3892e+01  3.7467e+01
1.3897e+01  4.1507e+01
1.3903e+01  4.3102e+01
1.3909e+01  4.2623e+01
1.3914e+01  4.1476e+01
1.3920e+01  3.7017e+01
1.3926e+01  3.3343e+01
1.3931e+01  2.8925e+01
1.3937e+01  2.4980e+01
1.3942e+01  2.1687e+01
1.3948e+01  1.8565e+01
1.3954e+01  1.6561e+01
1.3959e+01  1.4989e+01
1.3965e+01  1.3757e+01
1.3971e+01  1.2998e+01
1.3976e+01  1.2362e+01
1.3982e+01  1.1895e+01
1.3987e+01  1.1677e+01
1.3993e+01  1.1475e+01
1.3999e+01  1.1348e+01
1.4004e+01  1.1280e+01
1.4010e+01  1.1138e+01
1.4015e+01  1.1126e+01
1.4021e+01  1.1114e+01
1.4027e+01  1.1030e+01
1.4032e+01  1.0958e+01
1.4038e+01  1.0935e+01
1.4044e+01  1.0955e+01
1.4049e+01  1.0966e+01
1.4055e+01  1.0908e+01
1.4060e+01  1.0927e+01
1.4066e+01  1.0897e+01
1.4072e+01  1.0830e+01
1.4077e+01  1.0944e+01
1.4083e+01  1.0851e+01
1.4088e+01  1.0858e+01
1.4094e+01  1.0879e+01
1.4100e+01  1.0857e+01
1.4105e+01  1.0795e+01
1.4111e+01  1.0873e+01
1.4116e+01  1.0815e+01
1.4122e+01  1.0750e+01
1.4128e+01  1.0747e+01
1.4133e+01  1.0786e+01
1.4139e+01  1.0792e+01
1.4144e+01  1.0846e+01
1.4150e+01  1.0883e+01
1.4156e+01  1.0885e+01
1.4161e+01  1.0799e+01
1.4167e+01  1.0819e+01
1.4172e+01  1.0867e+01
1.4178e+01  1.0927e+01
1.4184e+01  1.0900e+01
1.4189e+01  1.0851e+01
1.4195e+01  1.0868e+01
1.4200e+01  1.0862e+01
1.4206e+01  1.0972e+01
1.4212e+01  1.0920e+01
1.4217e+01  1.1026e+01
1.4223e+01  1.1112e+01
1.4228e+01  1.1238e+01
1.4234e+01  1.1505e+01
1.4240e+01  1.1878e+01
1.4245e+01  1.2743e+01
1.4251e+01  1.3785e+01
1.4256e+01  1.5311e+01
1.4262e+01  1.6601e+01
1.4268e+01  1.8332e+01
1.4273e+01  1.9684e+01
1.4279e+01  2.0619e+01
1.4284e+01  2.1582e+01
1.4290e+01  2.1496e+01
1.4296e+01  2.1078e+01
1.4301e+01  2.0259e+01
1.4307e+01  1.8681e+01
1.4312e+01  1.7393e+01
1.4318e+01  1.5812e+01
1.4323e+01  1.4987e+01
1.4329e+01  1.3991e+01
1.4335e+01  1.3275e+01
1.4340e+01  1.2660e+01
1.4346e+01  1.2136e+01
1.4351e+01  1.1750e+01
1.4357e+01  1.1470e+01
1.4363e+01  1.1279e+01
1.4368e+01  1.1204e+01
1.4374e+01  1.1096e+01
1.4379e+01  1.0999e+01
1.4385e+01  1.0872e+01
1.4390e+01  1.0874e+01
1.4396e+01  1.0855e+01
1.4402e+01  1.0798e+01
1.4407e+01  1.0835e+01
1.4413e+01  1.0782e+01
1.4418e+01  1.0817e+01
1.4424e+01  1.0732e+01
1.4429e+01  1.0782e+01
1.4435e+01  1.0873e+01
1.4441e+01  1.0837e+01
1.4446e+01  1.0839e+01
1.4452e+01  1.0767e+01
1.4457e+01  1.0818e+01
1.4463e+01  1.0725e+01
1.4469e+01  1.0871e+01
1.4474e+01  1.0749e+01
1.4480e+01  1.0813e+01
1.4485e+01  1.0794e+01
1.4491e+01  1.0749e+01
1.4496e+01  1.0826e+01
1.4502e+01  1.0674e+01
1.4507e+01  1.0830e+01
1.4513e+01  1.0773e+01
1.4519e+01  1.0745e+01
1.4524e+01  1.0756e+01
1.4530e+01  1.0735e+01
1.4535e+01  1.0826e+01
1.4541e+01  1.0807e+01
1.4546e+01  1.0837e+01
1.4552e+01  1.0869e+01
1.4558e+01  1.0793e+01
1.4563e+01  1.0804e+01
1.4569e+01  1.0841e+01
1.4574e+01  1.0841e+01
1.4580e+01  1.0989e+01
1.4585e+01  1.0985e+01
1.4591e+01  1.1022e+01
1.4597e+01  1.1191e+01
1.4602e+01  1.1445e+01
1.4608e+01  1.1695e+01
1.4613e+01  1.2304e+01
1.4619e+01  1.3156e+01
1.4624e+01  1.4989e+01
1.4630e+01  1.6917e+01
1.4635e+01  1.9654e+01
1.4641e+01  2.2174e+01
1.4647e+01  2.4462e+01
1.4652e+01  2.6261e+01
1.4658e+01  2.6323e+01
1.4663e+01  2.5484e+01
1.4669e+01  2.4636e+01
1.4674e+01  2.3026e+01
1.4680e+01  2.1599e+01
1.4685e+01  2.0247e+01
1.4691e+01  1.8349e+01
1.4697e+01  1.6937e+01
1.4702e+01  1.5178e+01
1.4708e+01  1.4237e+01
1.4713e+01  1.3265e+01
1.4719e+01  1.2588e+01
1.4724e+01  1.2146e+01
1.4730e+01  1.1733e+01
1.4735e+01  1.1479e+01
1.4741e+01  1.1337e+01
1.4746e+01  1.1047e+01
1.4752e+01  1.0970e+01
1.4758e+01  1.0974e+01
1.4763e+01  1.0942e+01
1.4769e+01  1.0870e+01
1.4774e+01  1.0808e+01
1.4780e+01  1.0852e+01
1.4785e+01  1.0793e+01
1.4791e+01  1.0772e+01
1.4796e+01  1.0797e+01
1.4802e+01  1.0777e+01
1.4807e+01  1.0826e+01
1.4813e+01  1.0754e+01
1.4818e+01  1.0747e+01
1.4824e+01  1.0721e+01
1.4830e+01  1.0850e+01
1.4835e+01  1.0841e+01
1.4841e+01  1.0781e+01
1.4846e+01  1.0791e+01
1.4852e+01  1.0830e+01
1.4857e+01  1.0768e+01
1.4863e+01  1.0715e+01
1.4868e+01  1.0741e+01
1.4874e+01  1.0809e+01
1.4879e+01  1.0829e+01
1.4885e+01  1.0803e+01
1.4890e+01  1.0830e+01
1.4896e+01  1.0806e+01
1.4901e+01  1.0820e+01
1.4907e+01  1.0906e+01
1.4913e+01  1.0875e+01
1.4918e+01  1.0976e+01
1.4924e+01  1.0877e+01
1.4929e+01  1.0878e+01
1.4935e+01  1.0999e+01
1.4940e+01  1.1149e+01
1.4946e+01  1.1286e+01
1.4951e+01  1.1246e+01
1.4957e+01  1.1448e+01
1.4962e+01  1.1832e+01
1.4968e+01  1.2315e+01
1.4973e+01  1.3146e+01
1.4979e+01  1.4668e+01
1.4984e+01  1.7129e+01
1.4990e+01  2.0614e+01
1.4995e+01  2.4345e+01
1.5001e+01  2.7718e+01
1.5006e+01  3.1923e+01
1.5012e+01  3.4398e+01
1.5017e+01  3.6347e+01
1.5023e+01  3.5717e+01
1.5028e+01  3.5817e+01
1.5034e+01  3.3608e+01
1.5040e+01  3.2298e+01
1.5045e+01  2.9324e+01
1.5051e+01  2.7511e+01
1.5056e+01  2.3867e+01
1.5062e+01  2.1899e+01
1.5067e+01  1.9307e+01
1.5073e+01  1.7241e+01
1.5078e+01  1.5606e+01
1.5084e+01  1.4321e+01
1.5089e+01  1.3423e+01
1.5095e+01  1.2699e+01
1.5100e+01  1.2371e+01
1.5106e+01  1.1723e+01
1.5111e+01  1.1632e+01
1.5117e+01  1.1368e+01
1.5122e+01  1.1173e+01
1.5128e+01  1.1174e+01
1.5133e+01  1.0899e+01
1.5139e+01  1.0950e+01
1.5144e+01  1.0922e+01
1.5150e+01  1.0818e+01
1.5155e+01  1.0931e+01
1.5161e+01  1.0812e+01
1.5166e+01  1.0596e+01
1.5172e+01  1.0699e+01
1.5177e+01  1.0608e+01
1.5183e+01  1.0693e+01
1.5188e+01  1.0826e+01
1.5194e+01  1.0692e+01
1.5199e+01  1.0830e+01
1.5205e+01  1.0632e+01
1.5210e+01  1.0611e+01
1.5216e+01  1.0687e+01
1.5221e+01  1.0666e+01
1.5227e+01  1.0713e+01
1.5232e+01  1.0687e+01
1.5238e+01  1.0687e+01
1.5243e+01  1.0706e+01
1.5249e+01  1.0643e+01
1.5254e+01  1.0643e+01
1.5260e+01  1.0703e+01
1.5265e+01  1.0696e+01
1.5271e+01  1.0744e+01
1.5276e+01  1.0647e+01
1.5282e+01  1.0672e+01
1.5287e+01  1.0689e+01
1.5293e+01  1.0810e+01
1.5298e+01  1.0794e+01
1.5304e+01  1.0788e+01
1.5309e+01  1.0794e+01
1.5315e+01  1.0912e+01
1.5320e+01  1.1061e+01
1.5326e+01  1.1581e+01
1.5331e+01  1.2101e+01
