natx =     2556
    x       y        z       iph  
    -15.58789      4.96998     -8.06000   3     18.23860
      0.16001    -14.60790     10.92001   4     18.23905
     -2.57000     -7.54790    -16.40789   4     18.24266
     17.33791     -5.44792     -1.58999   2     18.24310
    -14.85789    -10.48790      1.44001   4     18.24353
      7.17002      7.12000    -15.20790   4     18.25880
      7.08002     16.60000      2.77999   3     18.25966
     -9.99790     15.21999     -1.45000   4     18.26769
     15.59790     -9.07791      2.84000   4     18.26933
     -0.31999     12.64999    -13.17790   3     18.26969
    -15.21788      7.12000      7.18000   4     18.27104
     -6.36998    -13.91791    -10.00791   2     18.28778
    -10.85788      0.89999     14.69790   4     18.29568
     14.34791     -7.17792      8.80001   4     18.29823
     -7.58999      5.39000    -15.76791   4     18.31084
      2.37000      9.45998     15.50790   4     18.31947
     12.45000      4.64999    -12.61789   4     18.32583
     -9.23790     -2.28001     15.66790   4     18.33086
      7.17002    -15.26790      7.18000   4     18.33222
     -4.36998      5.92999    -16.78790   4     18.33290
     -1.03000      6.99000    -16.91791   4     18.33403
     10.61001     10.78000    -10.37791   4     18.34344
    -13.24788     -7.42790    -10.28789   2     18.34450
     12.95001      3.03999     12.63790   3     18.34832
      1.42000    -12.14790    -13.68789   4     18.35610
      7.91000     -5.84790     15.49791   2     18.35623
    -11.33790    -10.16791     10.30000   2     18.38544
     14.05000    -10.39790      5.80001   3     18.41627
     -7.85000      9.97999     13.35790   4     18.42976
     16.96790     -5.78790      4.31999   4     18.44103
      8.60000     -2.42790    -16.15791   2     18.46436
     13.88001     -5.97790     10.61001   2     18.46516
     -1.00998     18.38000     -1.51000   4     18.46955
    -13.97789     10.14000      6.60000   4     18.48677
      5.61001     -7.18790     16.08790   4     18.49212
     -9.27790      6.87000     14.44790   4     18.49373
     10.95001     -1.24002     14.86789   2     18.50661
      8.76000     -9.84790    -13.02790   4     18.53227
    -18.15789      2.67999     -2.61000   4     18.53924
     13.86001     -7.37791     -9.86789   4     18.54478
    -18.15789      3.30998      1.91000   2     18.55567
    -12.03788      5.42000    -13.04789   2     18.56164
     11.51000    -14.53792      0.85000   2     18.56216
     12.40001      8.27999    -11.05790   3     18.56328
      0.16001    -14.60790    -11.46789   4     18.57226
      1.03000      1.46999     18.48791   3     18.57483
    -13.17790      6.84998     11.19001   4     18.59558
    -13.17790      6.84998    -11.19789   4     18.60032
      0.05001    -16.64791      8.30000   3     18.60230
      1.79000    -16.38792     -8.66000   4     18.62159
     11.63000    -13.53792     -5.34999   4     18.63208
      3.06000    -16.22791      8.64001   4     18.63756
     17.21791     -0.63002     -7.22999   4     18.68491
      5.16001    -11.02792    -14.17790   4     18.68833
      1.97000      6.06999     17.56790   4     18.69108
     18.67791      0.24998     -0.71001   2     18.69307
     11.53002      0.89999     14.69790   4     18.70240
    -17.38790      6.52999     -2.19999   4     18.70347
     15.35790      2.03999     10.51000   4     18.72129
     12.40001      8.27999     11.33000   3     18.72665
     -5.79000    -17.79791      0.97000   4     18.74115
     -7.10999     12.45999    -12.07789   3     18.75310
     13.23000     12.30999     -5.01999   4     18.75550
     -8.76788     15.75000     -5.18000   4     18.75555
     -2.69000      1.54000     18.49789   2     18.75579
     -5.25999    -15.71792      8.78000   3     18.75657
    -11.43789     -1.24002     14.86789   2     18.79939
     12.73001    -10.53792      9.00000   4     18.81757
     -8.28999    -16.83792     -1.43000   4     18.82244
      7.25001     13.87000    -10.45790   4     18.82305
     -4.82000      9.69000    -15.40789   2     18.82901
     10.61001    -11.60790    -10.37791   4     18.84189
     17.60790      6.45000     -1.89001   4     18.84709
     -4.70999      6.92999     16.89789   4     18.86127
    -12.27791      4.24998     13.67791   4     18.86517
     -0.58000    -11.04791     15.29790   3     18.87905
     17.95789     -5.81790      0.49000   4     18.88317
      5.16001     11.35998    -14.17790   4     18.88618
      5.61001    -17.81790     -2.82000   2     18.89186
     15.67791      8.36000      6.42000   4     18.89187
     -9.63790     -2.27002    -16.13789   4     18.93340
      8.69000     16.72000     -1.85000   4     18.93402
      1.76000     -2.33790     18.73791   4     18.96504
      4.26001    -12.30790     13.81790   2     18.98859
      2.98001     -7.29792    -17.27791   2     18.99121
      6.35001      4.18000     17.43789   4     19.02302
     13.69000    -13.10791     -1.70000   4     19.02954
      8.44001      4.31999    -16.50790   3     19.03699
    -11.77789     10.78000    -10.37791   4     19.04280
     -0.58000     11.33999     15.29790   3     19.05144
     13.95001      0.87998    -12.96790   2     19.06682
     -0.31000     -6.24790     18.01789   4     19.07294
      9.29002    -15.36791     -6.46001   4     19.08425
    -14.85789     11.90000      1.44001   4     19.09032
     17.38790      2.86999      7.42000   4     19.12151
     -7.73001      0.13999     17.51790   4     19.14810
     12.34999    -13.78790      4.91000   4     19.15037
     13.88001     -5.97790    -11.77789   2     19.16008
      9.37001     15.84998     -5.34999   4     19.17398
     11.05000     15.57999      1.71999   4     19.17803
     -8.21999     17.23000      1.95999   4     19.19069
     18.00791      5.40999     -3.86999   2     19.19713
     -5.52001    -10.53792    -15.06791   4     19.19792
    -12.75790    -14.35792     -0.09000   4     19.20734
     -6.70999      8.36000    -15.96790   4     19.23246
    -13.62790     -9.84790      9.36000   4     19.24345
    -17.85789     -5.86791      4.12000   4     19.24347
     18.90790      1.40999      3.34001   3     19.25234
     -9.65789     16.66999      0.15000   2     19.26618
     10.94000      5.93998     14.70791   2     19.26888
      9.80001     -1.79000     16.49791   4     19.27240
     11.05000    -10.16791    -12.08790   2     19.27709
    -16.77790     -7.18790     -6.30000   4     19.30942
     10.61001     10.78000     12.00999   4     19.31374
     -8.03999     15.20998      8.80001   4     19.32421
     -3.64000    -17.34791     -7.73001   3     19.33786
    -11.33790     15.57999      1.71999   4     19.34535
     14.05000     11.99000      5.80001   3     19.35982
      1.06000     19.27999     -1.43999   2     19.36273
      8.35002     -8.96790     14.99790   4     19.36706
     14.82791    -12.52791      0.06000   2     19.41183
     -3.48000      1.40999    -19.04789   3     19.41445
     18.99790     -3.37791      2.15000   3     19.41528
    -13.24788     -7.42790     12.10001   2     19.41882
     -3.39000     19.00999      2.15000   3     19.42921
     11.05000     12.21999     10.30000   2     19.42989
    -12.77789    -12.49791     -7.64001   3     19.43816
    -11.33790    -10.16791    -12.08790   2     19.44355
      2.82000      2.57998    -19.07789   4     19.45700
      5.31001     18.42999     -3.34001   3     19.46834
      4.44001     12.28999     14.46791   4     19.49559
     -5.52001     -1.19001    -18.66790   4     19.50326
    -10.35790    -16.42790      1.82000   4     19.50576
     -6.42000     18.20000     -2.84000   4     19.50697
    -13.26790     -5.42790     13.23790   4     19.51259
    -13.67789      3.86999    -13.36791   4     19.51313
     15.35790      2.03999    -11.87790   4     19.52207
    -11.77789    -11.60790    -10.37791   4     19.52340
     -2.94999      7.25999    -17.88789   2     19.52912
    -11.44790      5.93998     14.70791   2     19.56170
     12.48000     -4.78790     14.29790   3     19.57305
     12.73001     11.84998      9.00000   4     19.58252
     -3.19999    -18.12791      6.68001   2     19.58274
     -9.65789    -10.53792    -13.38790   4     19.58465
      7.91000     16.54000     -6.88999   2     19.58601
     10.94000      7.12999    -14.60790   4     19.59365
    -11.33790     12.21999     10.30000   2     19.59505
     -3.24998    -13.46791    -13.86789   4     19.60269
      8.42000     -4.49791    -17.12791   4     19.60849
     -2.60000    -17.42791      8.62001   4     19.61623
      7.92001      0.21998     17.95789   4     19.62806
     -6.67999      2.96998    -18.21791   4     19.62996
     14.81790     -0.17001     12.87790   4     19.63261
      4.23001    -19.07792      1.91000   2     19.63436
     -1.67999      7.99000     17.85791   2     19.63587
      0.17001    -17.03791     -9.78000   2     19.64606
     14.96790     -1.44001    -12.64789   4     19.64894
    -14.29790      9.55999      9.52001   3     19.65843
     12.39000     15.21999     -1.45000   4     19.67899
      7.25001     13.87000     11.93000   4     19.67903
     -6.36998    -13.91791     12.37999   2     19.68627
      0.33000     -8.36790     17.81790   2     19.68777
      4.53001     -5.86791    -18.26790   4     19.71470
    -13.97789    -12.24790      6.60000   4     19.72188
      9.29002      7.01999     15.92789   4     19.73024
     -5.42000     -5.78790    -18.06791   4     19.73133
     -9.27790    -15.51790     -7.94000   4     19.74661
     -7.58999    -16.99790      6.61999   4     19.75755
    -16.53790      9.91999      4.30000   4     19.75850
     17.67791      6.92999     -5.49001   4     19.76546
      7.93000    -18.02790     -1.67999   4     19.76645
     18.01792      5.92999      5.60000   4     19.77802
     -4.37999      5.40999     18.51790   2     19.78295
     10.61001    -11.60790     12.00999   4     19.78776
     -3.22999    -18.91791     -4.82999   4     19.79012
     -6.64001     17.35998      6.80001   3     19.79138
      0.70000      4.95999    -19.14790   3     19.79226
     14.53790      9.97999     -9.03000   4     19.81140
     -1.00000     -8.80791    -17.71790   2     19.81169
     -4.24000    -14.48790     12.86789   4     19.83582
     -7.85000    -12.40791     13.35790   4     19.84974
    -11.44790      7.12999    -14.60790   4     19.88170
     -8.52789     15.00999     -9.86789   4     19.88467
    -16.21788     -7.86791      8.40001   3     19.88678
      8.09000    -12.82791    -12.86789   3     19.88934
     16.97791     -4.24790      9.46001   4     19.89437
     16.50790    -11.09791      0.45000   4     19.89665
      6.35001    -18.20790     -4.95001   4     19.90861
     14.99790      6.96998    -11.08790   4     19.91128
    -12.92789    -14.79791     -3.37001   3     19.93654
     -5.52001     11.84998    -15.06791   4     19.94829
     -5.76999      3.51998     18.77790   4     19.95726
     17.72790      0.07999     -9.16999   2     19.95930
    -10.97788    -15.74792      5.52001   2     19.97452
    -11.77789     10.78000     12.00999   4     19.97916
    -16.50790     11.08998     -1.98999   4     19.98646
    -16.79789    -10.84790      0.27000   2     19.99797
     16.35790     -3.08792     11.09000   2     20.00261
     16.50790     11.28999      0.45000   4     20.00443
     18.62790     -6.61791     -3.09000   4     20.00858
      2.51000      7.72998    -18.28789   4     20.01249
    -19.56790      2.57998      3.31001   4     20.01287
    -16.20790     -8.63790     -7.97999   2     20.02472
    -16.95789     -9.33790      5.13999   4     20.02963
     14.99790      6.96998     11.30000   4     20.03017
    -10.24790     -0.39002    -17.20790   2     20.03206
      0.51000    -10.79791    -16.86790   4     20.03449
    -17.78790      9.18999      0.85000   4     20.03966
     -5.76999    -18.86792     -3.61000   4     20.05800
     19.15791      3.46999     -4.82999   4     20.05979
     13.86001     -7.37791     12.52001   4     20.08194
      8.76000     12.54000    -13.02790   4     20.09267
    -16.50790    -11.29792     -1.98999   4     20.10258
     -4.64000      0.45000     19.55789   4     20.10580
     16.35790     -3.08792    -11.29790   2     20.11861
     19.69790      1.54000     -3.89001   2     20.13731
      3.39000    -16.74792     10.67001   2     20.14532
     -1.55000      6.22999     19.09791   4     20.14809
     -3.15000     10.02998    -17.20790   4     20.16519
      5.31001     -3.95791     19.04789   3     20.16640
    -19.58789     -4.68791     -1.31001   4     20.18361
    -16.35790      8.90000     -7.79999   4     20.18986
      9.61001      9.88999     14.74789   3     20.19070
     15.11790     -3.67791     12.88791   4     20.20337
     -8.15999     -7.31791    -16.97791   4     20.20858
     11.41002    -15.74792      5.52001   2     20.21524
    -14.35790     -1.97000    -14.11790   4     20.23228
     -1.79999    -19.39791      5.53001   4     20.25092
    -15.13789     -8.51790    -10.45790   4     20.27506
      2.82000    -19.80792      3.31001   4     20.27960
      5.19001    -16.62792    -10.43789   4     20.30698
     -9.65789     11.84998    -13.38790   4     20.32075
     10.94000    -15.25791      7.78000   4     20.32279
      4.23001    -19.70791     -2.61000   4     20.32503
      9.14002     14.96000    -10.28789   2     20.32688
      2.37000    -12.92792     15.50790   4     20.32837
     20.29790     -1.06000     -0.64999   4     20.33595
     -1.68999    -20.18791     -1.89999   4     20.34742
      5.43001     -9.33790    -17.24791   4     20.35121
      6.80001    -17.41792     -8.06000   3     20.36143
     17.12791      6.66998      8.78000   3     20.37013
     -7.39000    -15.41792    -11.08790   4     20.37807
    -16.79789     11.54000      0.27000   2     20.38170
      1.17001     -8.02790    -18.70789   4     20.39120
      4.23001      2.67999     19.77790   4     20.40197
    -10.27788     17.00999      4.64000   3     20.40844
     -5.24000     19.72999      0.07001   4     20.41408
     -8.76788     -6.63790     17.20790   4     20.42179
     11.05000     12.21999    -12.08790   2     20.43399
    -11.77789    -11.60790     12.00999   4     20.43776
      9.90000     -1.25001    -17.83789   4     20.43925
     12.03000    -16.42790      1.82000   4     20.44283
      7.54000      8.37999    -17.05790   2     20.44622
      1.76000     20.05000     -3.64999   4     20.45538
      8.42000     17.88999      5.25999   4     20.46010
      0.51000     11.58999    -16.86790   4     20.47227
     -1.64999     -9.66790     17.97791   4     20.47916
     13.72000      1.42000    -15.14790   4     20.48691
    -19.81790      4.91999     -1.74001   3     20.49349
     -7.39000    -15.41792     11.30000   4     20.49425
      1.27000     20.44790      0.60000   4     20.49608
     -4.55000     -9.31791    -17.69790   3     20.51199
      9.37001     -6.53792     17.03791   4     20.51418
     -8.16999      7.49999     17.25789   3     20.51423
     -9.98789    -14.10791    -11.05790   3     20.51995
     -4.82000    -12.69790    -15.40789   2     20.53953
      6.23001     11.18999    -16.06791   2     20.54767
      6.23001    -11.19791    -16.06791   2     20.55198
      8.41001     10.14000    -15.78790   4     20.56224
     13.15000     -2.28001     15.66790   4     20.58165
     -9.41790      4.51998     17.73791   4     20.58544
    -11.33790     12.21999    -12.08790   2     20.59110
    -11.44790    -15.25791      7.78000   4     20.60065
     -1.18998      0.78998    -20.55789   4     20.60745
    -13.34789    -15.20792      4.01001   4     20.62831
      6.73000     18.36999     -6.58000   4     20.64088
    -16.15789     11.18999      6.31999   2     20.64547
    -16.15789    -11.19791      6.31999   2     20.64977
     17.83789     -9.31791      4.69000   3     20.66422
     -9.98789    -14.10791     11.33000   3     20.66785
     -1.68999      2.19999     20.48791   4     20.67487
     18.44790      2.01999     -9.13001   4     20.68242
     13.11000      6.87000     14.44790   4     20.68358
     12.75000     -2.27002    -16.13789   4     20.69171
     -3.24000      9.66000     18.01789   4     20.69922
     16.01792      8.46999    -10.00791   2     20.69958
     15.59790     13.30999      2.84000   4     20.70062
     18.61791     -9.03791     -0.86999   3     20.71394
      3.39000    -16.74792    -11.71789   2     20.71941
     -9.41790    -17.86792     -4.64999   4     20.72635
      9.20002     18.55999     -0.76000   2     20.72900
     -3.76000     -6.61791     19.29790   4     20.74472
    -13.62790     12.54000      9.36000   4     20.75044
     19.18791      4.25999      6.68001   2     20.75924
      6.03000    -13.48790     14.58791   4     20.76275
    -14.03788     13.42000     -7.39000   4     20.77909
      8.44001    -18.06791      5.88000   3     20.79080
     -3.39000     -3.37791    -20.23790   3     20.79603
    -12.58789     -1.79000     16.49791   4     20.82883
    -11.00788      4.30998    -17.17790   4     20.85257
      6.18000     13.75000     14.40791   2     20.85289
     -7.06999      6.30999    -18.57791   3     20.85520
    -20.80790      1.27998     -0.80001   4     20.86257
      5.61001      4.57000     19.56790   2     20.86288
      9.16001    -18.64791      1.91000   4     20.86381
     -1.12000     -5.99792     19.96790   2     20.87933
     18.74790      5.03999     -7.73001   3     20.89589
     20.69790      2.19999     -1.89999   4     20.90103
      0.36000      9.27999     18.73791   4     20.91308
      5.84000    -20.06791      0.83999   4     20.91727
    -17.19789      5.75998    -10.43789   4     20.92593
     -1.79000    -18.36791     -9.86789   4     20.92748
    -10.21788      1.39000    -18.21791   4     20.93393
     15.27791     -9.92791     10.31001   3     20.93500
     11.18000      1.54000     17.64791   3     20.94786
     -6.67999    -19.41792      4.16999   4     20.95392
    -11.20790      1.54000     17.64791   3     20.96276
     -0.45000      9.54998    -18.65790   3     20.96478
     12.73001     16.66999      0.15000   2     20.97532
     -8.13999    -19.07792     -3.19001   2     20.98577
     -6.42000     -4.18790     19.54791   4     20.99704
     -8.31999    -19.22791      1.49000   3     21.00369
      5.18000      5.24998    -19.66790   4     21.00527
     19.08790      8.78000     -0.54000   3     21.01732
     14.34791     -7.17792    -13.58789   4     21.02417
      7.96000    -19.46791      0.03000   2     21.03240
     11.38002      4.30998    -17.17790   4     21.05139
     12.14000     -0.39002    -17.20790   2     21.06284
    -15.13789     -8.51790     11.93000   4     21.07214
    -20.62790     -2.33790     -3.64999   4     21.07839
    -10.38790     18.30999     -1.18000   4     21.08451
      6.17002     14.51999    -13.98789   3     21.08460
      1.20001     13.87000     15.83789   4     21.08686
    -14.84790    -14.00791      5.33000   2     21.09717
      3.83001    -13.87790    -15.42791   3     21.10179
     -8.13999      3.30998     19.19789   2     21.11337
    -11.13789     14.17000    -11.00791   4     21.11908
      5.19001    -16.62792     11.95001   4     21.12408
     14.53790    -12.40791     -9.03000   4     21.13877
    -16.53790    -12.46791      4.30000   4     21.15280
     -5.40999     18.14000      9.46001   4     21.16174
      4.23001      3.30998    -20.47790   2     21.17058
     11.25001     14.17000    -11.00791   4     21.17842
      1.58000    -21.10792     -0.80001   4     21.18208
    -10.97788      6.63998    -16.86790   2     21.19267
     16.86790    -10.53792      7.31999   4     21.19330
     10.94000    -16.44792     -7.67999   2     21.19434
      0.17001    -17.03791     12.60790   2     21.19619
    -13.01789     15.84998     -5.34999   4     21.19693
    -13.09788    -15.36791     -6.46001   4     21.20044
    -10.27788     -5.37791    -17.74790   3     21.20247
      1.06000     -3.10791     20.94791   2     21.20372
    -21.11790     -1.94000      0.60000   4     21.21531
     14.21791    -14.88791     -5.13001   3     21.21593
     19.43791      7.25999      4.50001   2     21.23182
     17.56790      9.69000      6.98001   2     21.24259
      9.21000    -15.53792     11.19001   4     21.24776
      9.21000    -15.53792    -11.19789   4     21.25191
     -0.94000    -14.60790     15.42791   4     21.26722
     12.73001    -10.53792    -13.38790   4     21.26820
    -13.62790     -9.84790    -13.02790   4     21.27033
     -8.33790    -10.39790    -16.58789   3     21.27898
     -1.00998     -4.00790     20.87790   4     21.28310
     21.19792      0.78998      1.83001   4     21.29142
      9.14002     14.96000     12.10001   2     21.30145
      1.03000    -20.91791     -3.90000   3     21.30328
     -8.50789     16.40999     10.61001   2     21.31301
    -11.13789     14.17000     11.37999   4     21.31539
      9.12000     16.96000     -9.15000   4     21.31991
     -8.52789     15.00999     12.52001   4     21.32546
     18.89789      1.57000      9.78000   3     21.33644
    -18.93790     -9.84790      0.47001   4     21.35055
    -19.40789     -7.29792      5.10999   2     21.35504
     11.25001     14.17000     11.37999   4     21.37418
      2.82000     14.93998    -15.02790   4     21.37740
     -2.69000    -20.84790     -3.89001   2     21.37764
    -13.78790     -2.42790    -16.15791   2     21.37940
      2.57000      4.91999     20.64789   3     21.38098
     12.11002     17.00999      4.64000   3     21.38976
      7.08002     20.13789     -1.43000   4     21.39407
     19.81790      7.70999      2.39000   4     21.39872
    -19.75790      8.04999      1.71999   2     21.40410
     -3.15000    -12.35792    -17.20790   4     21.41851
     11.41002      6.63998    -16.86790   2     21.41970
     14.22791     15.06999      5.40999   4     21.41976
     -7.34999    -19.07792      6.40001   2     21.42310
    -14.29790    -12.82791      9.52001   3     21.43865
     -2.09000     21.32790     -0.64999   4     21.43991
      5.85000      9.91999    -18.08790   4     21.44297
     -5.25999    -15.71792    -13.60790   3     21.44517
      1.79000    -16.38792     13.72790   4     21.45282
     13.62002     15.75000     -5.18000   4     21.45693
    -11.44790    -16.44792     -7.67999   2     21.46091
     -5.00000    -19.51791      7.42000   4     21.47103
    -14.29790      9.55999    -12.86789   3     21.48036
     14.89792     -0.76000     15.45791   2     21.48191
      3.06000    -16.22791    -13.74789   4     21.48752
     -7.60000     -6.74791     18.94791   2     21.50157
      9.26002     19.38000      1.16999   4     21.51049
     20.83790      0.34999     -5.33000   4     21.51161
     18.59790     -1.31001    -10.75790   4     21.52511
     -3.48000    -20.97791      3.34001   3     21.52530
     20.58791      2.98999      5.53001   4     21.52634
     -7.18000     -6.90792    -19.11790   1     21.55843
    -18.55789      8.51000      6.96000   3     21.56981
     -2.57000      7.70999    -19.99790   4     21.58622
      9.61001    -12.49791     14.74789   3     21.58820
    -21.32790     -3.10791     -1.43999   2     21.60120
     -1.36000     10.75998     18.69790   2     21.61570
      7.08002     -5.78790    -19.60790   3     21.63553
      8.41001    -12.24790    -15.78790   4     21.67942
      1.58000      1.27998     21.58789   4     21.68345
      8.42000     -0.40000     19.98790   2     21.69268
    -13.69790     16.72000     -1.85000   4     21.69363
    -15.56790    -15.10792      0.48000   3     21.69882
      9.04001      7.17998    -18.37789   4     21.70301
      1.46000     -9.37791     19.51791   4     21.70312
     16.27791    -14.32792      0.97000   4     21.70715
     -1.18998    -21.59792      1.83001   4     21.70795
      2.14002    -18.56792    -11.04789   4     21.71182
    -19.87790      7.72998      4.10001   4     21.71851
    -17.19789      5.75998     11.95001   4     21.71975
     -6.24000     -1.38001    -20.76789   2     21.72895
     11.14000     -4.11792     18.19789   3     21.73062
    -15.58789      4.96998     14.32790   3     21.74791
     -9.90790     17.60000     -8.09000   3     21.75717
     16.97791     -4.24790    -12.92789   4     21.75832
    -21.35790      1.46999     -3.90000   3     21.76076
      2.80001     -4.68791     21.07789   4     21.77370
    -13.09788      7.01999     15.92789   4     21.78377
    -11.24790     -4.11792     18.19789   3     21.78614
      8.35002     13.42000     14.99790   4     21.78890
     12.40001    -14.10791    -11.05790   3     21.79611
     14.78790     15.63998     -3.43999   2     21.79736
    -11.00788    -18.07792      5.21000   4     21.79745
      5.00000      6.52999     20.18791   4     21.79891
     21.37792     -4.00790     -1.51000   4     21.80272
     11.14000     18.26998     -4.19001   3     21.80477
      0.05001    -16.64791    -14.08790   3     21.80881
    -20.92789      6.07999      0.85000   4     21.80976
    -12.48790     -1.25001    -17.83789   4     21.81056
     13.11000    -15.51790     -7.94000   4     21.81103
    -20.48791     -7.51790     -0.60000   3     21.83193
    -20.41790      6.06999     -4.82000   4     21.83959
      4.26001     -0.23001     21.43789   3     21.85827
     15.27791     -9.92791    -12.07789   3     21.85986
    -11.24790     18.26998     -4.19001   3     21.86010
      2.14002    -18.56792     11.34001   4     21.86191
     -2.09000     -1.06000     21.73791   4     21.86386
     16.86790     11.84998      7.31999   4     21.87533
    -12.77789      9.88999     14.74789   3     21.87663
      3.06000    -10.51790    -18.93790   3     21.87771
     19.14790      9.66000     -4.37001   4     21.88732
      1.27000     -1.94000    -21.78790   4     21.91094
    -10.03791      8.60000    -17.47790   4     21.91338
     -8.50789     16.40999    -11.77789   2     21.91782
     -8.03999     15.20998    -13.58789   4     21.92295
     12.00000     18.30999     -1.18000   4     21.92369
     12.40001    -14.10791     11.33000   3     21.93541
     16.01792      8.46999     12.37999   2     21.94490
     15.20790     15.47998      3.27000   1     21.94545
     12.73001     11.84998    -13.38790   4     21.94791
     15.93790     14.99000     -1.77999   4     21.95188
     12.17002      1.39000    -18.21791   4     21.95299
     10.35002    -16.96790      9.34001   2     21.96061
     18.14790      7.90000     -9.52001   4     21.96330
     18.59790     -1.31001     11.63000   4     21.97396
     -6.24000     21.00789      1.62001   2     21.97483
     11.38002    -18.07792      5.21000   4     21.98772
     -3.70999      0.24998     21.67789   2     21.99449
     15.67791    -14.02790      6.42000   4     21.99535
     20.83790      6.22999     -3.28999   4     21.99670
    -14.47790     -5.84790     15.49791   2     21.99983
    -16.95789     13.05000      5.13999   4     22.00664
     14.09791    -16.83792     -1.43000   4     22.00707
    -10.75790      8.84998     17.03791   4     22.00784
      1.68999    -15.14790     15.87790   2     22.00960
     -4.78000      6.45000     20.49789   4     22.01396
     19.81790     -7.54790      5.98001   4     22.03362
    -13.94789      4.31999    -16.50790   3     22.03898
    -17.22789    -11.02792      8.21000   4     22.04131
    -19.32790      6.15999      8.64001   4     22.04910
     -1.36000    -11.62792     18.69790   2     22.06059
    -17.94789    -10.09791     -7.91999   4     22.06401
     -9.15790    -10.07791     17.36791   4     22.06979
     -1.64999     12.72000     17.97791   4     22.08452
     -5.04999     -5.44792     20.79791   2     22.08473
     -8.33790     11.99000    -16.58789   3     22.10065
     17.72790      0.07999     13.21791   2     22.11330
     -5.43001    -21.43791      0.45000   4     22.11949
     -1.88999     -9.90790    -19.68790   4     22.12130
     14.53790      9.97999     13.35790   4     22.12203
     19.78790      4.95999      8.62001   4     22.14650
     12.11002     -5.37791    -17.74790   3     22.14864
    -17.78790    -13.19791      0.85000   4     22.16567
    -19.56790     -7.44792      7.36000   4     22.19333
     15.03791      3.30998    -15.98789   2     22.19701
     -7.27000     18.70999     -9.49999   4     22.20735
    -17.22789     11.35998      8.21000   4     22.20931
    -19.58789     10.27999     -2.03000   3     22.21451
     -5.52001     21.19789      3.72000   4     22.21845
     21.26790     -5.99792     -2.42000   2     22.22960
      7.08002     -2.25001     20.95790   4     22.23561
     15.27791     12.45999     10.31001   3     22.24774
     -2.57000     14.84000    -16.40789   4     22.27216
    -19.32790    -10.51790      3.45000   3     22.27322
     14.79791      5.39000    -15.76791   4     22.28581
     -6.70999    -14.02790    -15.96790   4     22.28856
     -3.24000    -12.72790     18.01789   4     22.29667
      5.43001     13.05000    -17.24791   4     22.29972
     -1.79000    -18.36791     12.52001   4     22.30100
     19.23790     10.02998      5.18000   4     22.30537
      2.63000      8.04999    -20.66791   2     22.33566
     -1.00000     13.57999    -17.71790   2     22.34591
     -2.60000    -17.42791    -13.76789   4     22.36172
      8.71001    -18.51790      9.01999   4     22.36375
     22.38790      0.00000      0.00000   1     22.38790
    -22.38790      0.00000      0.00000   1     22.38790
      0.00000     22.38790      0.00000   1     22.38790
      0.00000    -22.38790      0.00000   1     22.38790
      0.00000      0.00000     22.38790   1     22.38790
      0.00000      0.00000    -22.38790   1     22.38790
     14.16791     17.23000      1.95999   4     22.39295
     -8.18999     -1.43000     20.79791   3     22.39808
    -14.03788     -8.96790     14.99790   4     22.41478
    -13.01789     -6.53792     17.03791   4     22.41652
      1.46000      6.07999    -21.53790   4     22.42719
     12.97000      4.51998     17.73791   4     22.43401
    -18.12789     10.08000     -8.57000   2     22.44263
      5.84000      2.31999    -21.54791   4     22.44549
     11.63000      8.84998     17.03791   4     22.44703
     -3.70999    -22.13792     -0.71001   2     22.45786
     -4.55000     13.06999    -17.69790   3     22.46649
    -13.24788     14.96000    -10.28789   2     22.47551
    -21.68790      4.95999      3.24000   3     22.48253
    -18.99790      5.63998     10.67001   2     22.50730
     10.10999    -18.13791     -8.70999   4     22.51799
     15.31791    -16.07792      3.80999   3     22.53118
    -13.96790     -4.49791    -17.12791   4     22.55435
      9.46001      7.58999     19.01789   3     22.55615
     -8.18999     20.95790     -1.58999   3     22.55742
     -9.93790    -17.73791      9.77001   4     22.55767
      3.06000     11.87000    -18.93790   3     22.55891
     21.31791     -7.36790     -0.55000   4     22.56196
     12.97000    -17.86792     -4.64999   4     22.56337
      4.26001     22.15789     -0.95001   3     22.58367
    -16.35790    -13.48790     -7.79999   4     22.59080
     -6.79000     -9.07791    -19.54791   4     22.59720
     -9.61789    -20.35790     -1.92001   4     22.59722
      7.93000      4.36000     20.70791   4     22.59894
     -4.64000    -21.93790     -2.83001   4     22.60111
     17.83789     13.06999      4.69000   3     22.60556
      8.60000     19.96000      6.22999   2     22.60916
    -15.65790     -4.01791     15.80790   4     22.60980
     -8.21999     -5.15790    -20.42791   4     22.61574
     -5.43001      0.94999    -21.93790   4     22.61988
     -8.40789     -0.79000    -20.99790   4     22.63247
    -13.62790     12.54000    -13.02790   4     22.64282
     -0.45000    -12.83792    -18.65790   3     22.65241
     20.70791      7.99000     -4.52999   2     22.65344
     -5.79000      4.58999    -21.41790   4     22.65653
    -15.21788      7.12000    -15.20790   4     22.66183
     -3.94000    -20.36791     -9.13001   4     22.66566
      0.33000     14.02000     17.81790   2     22.67481
     14.34791     15.20998      8.80001   4     22.68582
     13.86001     15.00999     -9.86789   4     22.68865
    -16.20790     13.75000     -7.97999   2     22.70327
     -9.61789      2.03000     20.46789   4     22.70593
      7.17002    -15.26790    -15.20790   4     22.71119
     -8.31999      3.15998    -20.89790   3     22.71409
    -18.93790     12.54000      0.47001   4     22.71820
