# E          s-dos       p-dos       d-dos       f-dos
3.9000e+01  2.4829e-01  9.7619e-01  2.3755e+00  3.9122e-01
3.9100e+01  2.1636e-01  8.9937e-01  2.0517e+00  3.4542e-01
3.9200e+01  1.9852e-01  8.5159e-01  1.9051e+00  3.2285e-01
3.9300e+01  1.9198e-01  8.0933e-01  1.8633e+00  3.1246e-01
3.9400e+01  1.9742e-01  7.9779e-01  1.9532e+00  3.2137e-01
3.9500e+01  2.1463e-01  8.1935e-01  2.1543e+00  3.5437e-01
3.9600e+01  2.2730e-01  8.2085e-01  2.2795e+00  3.7730e-01
3.9700e+01  2.3368e-01  7.8994e-01  2.2684e+00  3.7687e-01
3.9800e+01  2.2770e-01  7.3508e-01  2.1110e+00  3.5070e-01
3.9900e+01  2.2044e-01  6.9564e-01  1.9612e+00  3.2851e-01
4.0000e+01  2.1254e-01  6.9455e-01  1.8833e+00  3.2480e-01
4.0100e+01  2.0654e-01  7.0647e-01  1.8530e+00  3.3031e-01
4.0200e+01  2.0058e-01  7.0758e-01  1.8235e+00  3.3513e-01
4.0300e+01  1.9404e-01  6.8727e-01  1.7563e+00  3.3212e-01
4.0400e+01  1.8728e-01  6.6633e-01  1.6868e+00  3.2728e-01
4.0500e+01  1.9418e-01  6.7925e-01  1.7679e+00  3.3639e-01
4.0600e+01  2.1697e-01  7.5659e-01  2.0102e+00  3.7302e-01
4.0700e+01  2.6043e-01  9.7370e-01  2.5151e+00  4.3607e-01
4.0800e+01  2.7354e-01  1.1369e+00  2.7911e+00  4.6544e-01
4.0900e+01  2.7440e-01  1.2493e+00  2.9082e+00  4.6510e-01
4.1000e+01  2.3549e-01  1.1388e+00  2.5545e+00  4.0515e-01
4.1100e+01  2.1637e-01  1.0762e+00  2.3250e+00  3.6337e-01
4.1200e+01  2.1209e-01  1.0638e+00  2.2516e+00  3.3689e-01
4.1300e+01  2.4034e-01  1.1700e+00  2.4038e+00  3.4720e-01
4.1400e+01  2.6280e-01  1.2218e+00  2.4495e+00  3.4656e-01
4.1500e+01  2.5235e-01  1.1754e+00  2.2446e+00  3.2264e-01
4.1600e+01  2.2268e-01  1.0970e+00  2.0055e+00  2.9710e-01
4.1700e+01  2.0130e-01  1.0938e+00  1.9160e+00  2.9847e-01
4.1800e+01  2.0993e-01  1.2011e+00  2.1228e+00  3.3595e-01
4.1900e+01  2.1506e-01  1.2862e+00  2.2665e+00  3.6341e-01
4.2000e+01  2.0254e-01  1.2723e+00  2.2439e+00  3.7210e-01
4.2100e+01  1.7010e-01  1.1390e+00  1.9725e+00  3.5714e-01
4.2200e+01  1.4915e-01  9.9856e-01  1.7754e+00  3.5023e-01
4.2300e+01  1.5004e-01  9.1886e-01  1.7052e+00  3.5634e-01
4.2400e+01  1.6653e-01  8.9273e-01  1.7548e+00  3.7384e-01
4.2500e+01  1.9012e-01  8.8134e-01  1.8000e+00  3.9096e-01
4.2600e+01  2.0914e-01  8.3117e-01  1.7054e+00  3.8036e-01
4.2700e+01  2.1952e-01  7.4500e-01  1.5054e+00  3.5055e-01
4.2800e+01  2.1785e-01  6.4800e-01  1.3057e+00  3.2341e-01
4.2900e+01  2.2054e-01  6.0869e-01  1.2853e+00  3.3574e-01
4.3000e+01  2.2615e-01  6.1578e-01  1.3865e+00  3.7410e-01
4.3100e+01  2.3251e-01  6.4894e-01  1.5148e+00  4.1311e-01
4.3200e+01  2.3738e-01  6.8503e-01  1.6200e+00  4.4490e-01
4.3300e+01  2.5378e-01  7.4832e-01  1.7639e+00  4.8694e-01
4.3400e+01  2.8398e-01  8.5092e-01  1.9955e+00  5.5866e-01
4.3500e+01  3.1536e-01  9.9816e-01  2.3109e+00  6.5834e-01
4.3600e+01  3.1431e-01  1.0593e+00  2.3732e+00  6.8296e-01
4.3700e+01  2.8355e-01  1.0189e+00  2.1311e+00  6.2252e-01
4.3800e+01  2.4817e-01  9.0138e-01  1.7425e+00  5.2353e-01
4.3900e+01  3.0420e-01  9.4467e-01  1.8076e+00  5.5603e-01
4.4000e+01  4.1251e-01  1.0421e+00  2.1249e+00  6.3991e-01
4.4100e+01  4.6552e-01  1.0384e+00  2.2006e+00  6.4072e-01
4.4200e+01  4.2383e-01  9.0608e-01  1.9205e+00  5.4171e-01
4.4300e+01  3.2580e-01  7.9040e-01  1.6722e+00  4.5402e-01
4.4400e+01  2.5680e-01  7.5276e-01  1.6347e+00  4.4245e-01
4.4500e+01  2.2213e-01  8.1464e-01  1.8252e+00  4.9478e-01
4.4600e+01  2.4498e-01  9.1346e-01  2.0755e+00  5.5103e-01
4.4700e+01  3.3492e-01  1.0950e+00  2.4781e+00  6.3386e-01
4.4800e+01  3.9635e-01  1.3093e+00  2.7676e+00  6.7443e-01
4.4900e+01  4.0746e-01  1.3375e+00  2.8068e+00  6.6036e-01
4.5000e+01  3.4176e-01  1.2050e+00  2.4682e+00  5.8455e-01
4.5100e+01  2.7669e-01  9.2659e-01  2.0155e+00  5.0170e-01
4.5200e+01  2.1584e-01  7.7561e-01  1.6832e+00  4.6796e-01
4.5300e+01  1.8981e-01  7.5602e-01  1.7290e+00  5.1447e-01
4.5400e+01  1.8961e-01  8.1045e-01  1.9450e+00  6.1243e-01
4.5500e+01  2.0383e-01  8.6789e-01  2.1110e+00  6.8949e-01
4.5600e+01  1.9741e-01  8.4131e-01  2.0573e+00  6.8095e-01
4.5700e+01  2.0932e-01  8.2647e-01  2.0017e+00  6.5199e-01
4.5800e+01  2.4100e-01  9.2796e-01  2.1660e+00  6.9995e-01
4.5900e+01  2.7065e-01  1.0215e+00  2.2477e+00  7.3679e-01
4.6000e+01  2.4091e-01  9.7471e-01  2.1032e+00  6.9174e-01
4.6100e+01  1.8736e-01  7.5214e-01  1.7766e+00  5.6449e-01
4.6200e+01  1.7558e-01  6.7847e-01  1.9993e+00  6.1579e-01
4.6300e+01  2.2623e-01  7.9318e-01  2.5933e+00  7.7086e-01
4.6400e+01  2.6744e-01  8.7467e-01  2.8009e+00  8.1059e-01
4.6500e+01  2.6433e-01  8.5644e-01  2.4649e+00  6.9891e-01
4.6600e+01  2.1380e-01  7.0920e-01  1.7350e+00  5.1256e-01
4.6700e+01  1.8112e-01  6.6168e-01  1.3726e+00  4.6572e-01
4.6800e+01  2.0316e-01  7.0707e-01  1.3326e+00  5.0212e-01
4.6900e+01  2.6277e-01  8.1683e-01  1.5336e+00  5.9424e-01
4.7000e+01  3.3602e-01  9.6424e-01  1.8705e+00  7.1021e-01
4.7100e+01  3.6749e-01  1.0507e+00  2.1345e+00  8.0914e-01
4.7200e+01  3.6460e-01  1.0519e+00  2.1885e+00  8.5874e-01
4.7300e+01  3.4624e-01  1.0034e+00  2.0839e+00  8.6577e-01
4.7400e+01  3.3231e-01  9.2787e-01  1.8965e+00  8.2382e-01
4.7500e+01  3.2725e-01  8.5319e-01  1.7467e+00  7.8416e-01
4.7600e+01  3.2550e-01  8.0309e-01  1.6808e+00  7.7431e-01
4.7700e+01  3.1678e-01  7.6269e-01  1.6012e+00  7.7093e-01
4.7800e+01  2.8366e-01  7.5711e-01  1.5467e+00  7.6109e-01
4.7900e+01  2.5017e-01  7.9687e-01  1.5563e+00  7.6952e-01
4.8000e+01  2.2011e-01  8.2685e-01  1.6133e+00  7.6302e-01
4.8100e+01  2.2790e-01  8.9602e-01  1.8010e+00  8.1215e-01
4.8200e+01  2.3859e-01  9.3221e-01  1.9542e+00  8.4784e-01
4.8300e+01  2.7985e-01  1.0402e+00  2.2386e+00  9.5194e-01
4.8400e+01  3.2297e-01  1.1569e+00  2.5485e+00  1.0510e+00
4.8500e+01  3.2502e-01  1.1619e+00  2.6082e+00  1.0551e+00
4.8600e+01  2.8604e-01  1.0241e+00  2.3199e+00  9.4064e-01
4.8700e+01  2.2115e-01  7.6825e-01  1.7507e+00  7.2748e-01
4.8800e+01  1.7438e-01  5.5645e-01  1.2875e+00  5.4302e-01
4.8900e+01  1.6387e-01  5.0385e-01  1.1462e+00  4.7955e-01
4.9000e+01  1.8617e-01  6.4580e-01  1.4032e+00  5.8154e-01
4.9100e+01  2.1558e-01  8.8286e-01  1.8045e+00  7.6235e-01
4.9200e+01  2.1479e-01  1.0438e+00  2.0331e+00  8.6267e-01
4.9300e+01  1.8491e-01  1.0710e+00  1.9272e+00  8.3153e-01
4.9400e+01  1.6112e-01  1.0514e+00  1.7486e+00  7.6654e-01
4.9500e+01  1.6198e-01  1.1110e+00  1.7291e+00  7.8658e-01
4.9600e+01  1.7024e-01  1.2679e+00  1.8744e+00  8.7153e-01
4.9700e+01  1.5410e-01  1.2177e+00  1.8025e+00  8.3424e-01
4.9800e+01  1.1546e-01  9.4517e-01  1.5491e+00  6.7475e-01
4.9900e+01  7.7650e-02  5.7439e-01  1.2987e+00  4.7686e-01
5.0000e+01  6.4848e-02  4.2755e-01  1.3544e+00  4.1384e-01
5.0100e+01  6.2576e-02  4.4032e-01  1.4317e+00  4.1967e-01
5.0200e+01  6.3079e-02  4.7840e-01  1.4669e+00  4.4753e-01
5.0300e+01  7.0898e-02  5.4809e-01  1.6872e+00  5.2125e-01
5.0400e+01  8.7853e-02  6.9780e-01  2.1615e+00  6.6283e-01
5.0500e+01  1.0048e-01  8.3188e-01  2.5200e+00  7.9016e-01
5.0600e+01  1.0136e-01  9.0482e-01  2.5780e+00  8.5241e-01
5.0700e+01  8.9166e-02  8.3016e-01  2.3113e+00  7.9892e-01
5.0800e+01  7.8636e-02  7.2059e-01  2.0602e+00  7.2738e-01
5.0900e+01  7.5789e-02  6.2068e-01  1.8687e+00  6.8945e-01
5.1000e+01  7.8067e-02  5.5609e-01  1.7473e+00  6.6582e-01
5.1100e+01  7.3562e-02  4.7660e-01  1.5324e+00  5.8339e-01
5.1200e+01  6.2699e-02  3.7643e-01  1.2395e+00  4.4871e-01
5.1300e+01  5.5023e-02  3.0483e-01  1.0286e+00  3.5576e-01
5.1400e+01  5.7720e-02  3.0145e-01  1.0268e+00  3.6011e-01
5.1500e+01  6.6030e-02  3.3898e-01  1.1573e+00  4.2425e-01
5.1600e+01  8.1367e-02  4.1468e-01  1.4430e+00  5.4501e-01
5.1700e+01  1.0262e-01  5.0158e-01  1.8184e+00  6.7990e-01
5.1800e+01  1.1991e-01  5.6287e-01  2.0981e+00  7.7650e-01
5.1900e+01  1.2203e-01  5.7766e-01  2.1483e+00  7.8346e-01
5.2000e+01  1.1482e-01  5.8209e-01  2.0707e+00  7.5759e-01
5.2100e+01  1.0619e-01  5.9140e-01  1.9892e+00  7.3464e-01
5.2200e+01  9.7939e-02  5.7156e-01  1.8396e+00  7.0086e-01
5.2300e+01  8.7464e-02  5.2325e-01  1.6460e+00  6.5322e-01
5.2400e+01  7.7117e-02  4.6340e-01  1.4524e+00  5.9563e-01
5.2500e+01  7.2906e-02  4.2983e-01  1.3819e+00  5.6778e-01
5.2600e+01  7.3591e-02  4.1007e-01  1.3713e+00  5.5432e-01
5.2700e+01  7.8579e-02  4.0277e-01  1.4121e+00  5.5777e-01
5.2800e+01  8.6918e-02  4.0934e-01  1.4978e+00  5.7841e-01
5.2900e+01  9.7994e-02  4.2997e-01  1.6184e+00  6.1364e-01
5.3000e+01  1.1172e-01  4.6662e-01  1.7626e+00  6.6137e-01
5.3100e+01  1.3020e-01  5.2194e-01  1.9224e+00  7.2288e-01
5.3200e+01  1.5009e-01  5.9263e-01  2.1083e+00  7.8931e-01
5.3300e+01  1.5905e-01  6.3924e-01  2.2386e+00  8.1202e-01
5.3400e+01  1.5003e-01  6.2088e-01  2.1799e+00  7.5720e-01
5.3500e+01  1.3319e-01  5.6975e-01  2.0215e+00  6.7292e-01
5.3600e+01  1.2302e-01  5.3246e-01  1.8864e+00  6.2053e-01
5.3700e+01  1.2607e-01  5.4889e-01  1.9230e+00  6.3637e-01
5.3800e+01  1.3577e-01  5.8475e-01  2.0230e+00  6.7819e-01
5.3900e+01  1.5312e-01  6.2999e-01  2.1833e+00  7.3974e-01
5.4000e+01  1.7871e-01  6.7077e-01  2.3838e+00  8.0647e-01
5.4100e+01  2.0726e-01  7.0749e-01  2.6085e+00  8.6650e-01
5.4200e+01  2.2801e-01  7.2430e-01  2.7263e+00  8.8850e-01
5.4300e+01  2.4113e-01  7.3120e-01  2.7459e+00  8.8580e-01
5.4400e+01  2.4424e-01  7.1367e-01  2.6399e+00  8.5321e-01
5.4500e+01  2.3542e-01  6.7126e-01  2.4475e+00  7.9474e-01
5.4600e+01  2.2070e-01  6.3275e-01  2.2503e+00  7.3090e-01
5.4700e+01  2.0945e-01  6.3649e-01  2.1535e+00  6.9187e-01
5.4800e+01  2.0445e-01  6.6911e-01  2.1458e+00  6.8061e-01
5.4900e+01  2.0316e-01  7.0481e-01  2.1722e+00  6.8140e-01
5.5000e+01  2.0729e-01  7.3388e-01  2.2134e+00  6.9528e-01
5.5100e+01  2.2619e-01  8.0884e-01  2.4170e+00  7.5343e-01
5.5200e+01  2.5458e-01  9.2250e-01  2.7708e+00  8.6266e-01
5.5300e+01  2.4583e-01  9.1786e-01  2.8251e+00  9.0076e-01
5.5400e+01  2.1313e-01  8.0039e-01  2.5299e+00  8.3431e-01
5.5500e+01  1.7249e-01  6.2711e-01  2.0770e+00  7.1049e-01
5.5600e+01  1.6404e-01  5.4192e-01  1.8873e+00  6.4569e-01
5.5700e+01  1.7211e-01  5.1805e-01  1.9594e+00  6.6198e-01
5.5800e+01  1.8970e-01  5.3474e-01  2.1659e+00  7.4433e-01
5.5900e+01  2.0123e-01  5.5510e-01  2.3502e+00  8.0829e-01
5.6000e+01  2.0920e-01  5.8633e-01  2.5152e+00  8.6302e-01
5.6100e+01  2.0364e-01  6.1966e-01  2.6175e+00  8.8033e-01
5.6200e+01  2.0137e-01  6.5277e-01  2.7227e+00  9.1133e-01
5.6300e+01  1.9078e-01  6.5062e-01  2.6065e+00  8.9739e-01
5.6400e+01  1.7692e-01  6.0761e-01  2.3764e+00  8.4951e-01
5.6500e+01  1.6062e-01  5.6172e-01  2.1134e+00  7.8623e-01
5.6600e+01  1.5242e-01  5.4122e-01  2.0403e+00  7.6935e-01
5.6700e+01  1.5017e-01  5.3634e-01  2.0482e+00  7.8672e-01
5.6800e+01  1.4918e-01  5.2959e-01  2.0550e+00  8.0828e-01
5.6900e+01  1.4857e-01  5.2224e-01  2.0413e+00  8.2319e-01
5.7000e+01  1.4520e-01  5.1157e-01  2.0113e+00  8.1983e-01
5.7100e+01  1.4352e-01  5.1727e-01  2.0480e+00  8.3455e-01
5.7200e+01  1.4388e-01  5.3176e-01  2.1256e+00  8.6402e-01
5.7300e+01  1.4747e-01  5.4407e-01  2.2120e+00  8.9660e-01
5.7400e+01  1.4959e-01  5.3763e-01  2.2033e+00  8.9062e-01
5.7500e+01  1.4633e-01  5.1806e-01  2.1356e+00  8.4623e-01
5.7600e+01  1.3910e-01  4.9676e-01  2.0502e+00  7.9456e-01
5.7700e+01  1.3528e-01  4.9393e-01  2.0902e+00  7.8829e-01
5.7800e+01  1.3732e-01  4.9908e-01  2.1833e+00  8.1539e-01
5.7900e+01  1.3365e-01  4.8912e-01  2.0851e+00  8.0581e-01
5.8000e+01  1.2915e-01  4.8115e-01  1.8817e+00  7.8271e-01
5.8100e+01  1.2532e-01  4.7582e-01  1.6523e+00  7.4514e-01
5.8200e+01  1.3502e-01  5.0823e-01  1.6775e+00  7.6254e-01
5.8300e+01  1.4741e-01  5.5187e-01  1.8199e+00  8.0131e-01
5.8400e+01  1.5772e-01  6.0428e-01  2.0539e+00  8.6511e-01
5.8500e+01  1.5807e-01  6.2944e-01  2.2479e+00  9.1153e-01
5.8600e+01  1.5146e-01  6.3510e-01  2.3945e+00  9.4235e-01
5.8700e+01  1.4284e-01  6.4103e-01  2.4953e+00  9.7736e-01
5.8800e+01  1.3679e-01  6.4849e-01  2.5552e+00  1.0101e+00
5.8900e+01  1.3264e-01  6.3667e-01  2.5093e+00  1.0035e+00
5.9000e+01  1.2977e-01  6.0522e-01  2.3820e+00  9.5655e-01
5.9100e+01  1.2787e-01  5.7517e-01  2.2286e+00  8.9942e-01
5.9200e+01  1.3455e-01  5.9409e-01  2.2470e+00  9.0735e-01
5.9300e+01  1.4625e-01  6.8520e-01  2.4936e+00  1.0051e+00
5.9400e+01  1.5414e-01  7.2903e-01  2.6826e+00  1.0210e+00
5.9500e+01  1.4520e-01  6.9957e-01  2.5464e+00  9.3943e-01
5.9600e+01  1.3251e-01  6.1496e-01  2.2411e+00  8.0321e-01
5.9700e+01  1.2601e-01  5.8068e-01  2.0564e+00  7.7678e-01
5.9800e+01  1.3026e-01  5.8612e-01  2.1377e+00  8.2474e-01
5.9900e+01  1.3563e-01  5.8439e-01  2.2566e+00  8.6915e-01
6.0000e+01  1.3738e-01  5.6242e-01  2.2166e+00  8.4319e-01
6.0100e+01  1.3170e-01  5.2970e-01  2.0989e+00  7.8733e-01
6.0200e+01  1.2124e-01  4.9366e-01  1.8863e+00  7.0966e-01
6.0300e+01  1.1639e-01  4.9390e-01  1.8379e+00  7.0335e-01
6.0400e+01  1.2260e-01  5.2305e-01  1.8695e+00  7.3413e-01
6.0500e+01  1.3425e-01  5.6022e-01  1.9614e+00  7.7723e-01
6.0600e+01  1.3832e-01  5.6491e-01  1.9699e+00  7.6574e-01
6.0700e+01  1.4624e-01  6.1119e-01  2.2111e+00  7.9319e-01
6.0800e+01  1.4742e-01  6.4490e-01  2.4084e+00  8.2354e-01
6.0900e+01  1.5765e-01  6.9644e-01  2.6418e+00  9.0990e-01
6.1000e+01  1.5796e-01  6.4445e-01  2.4540e+00  9.1099e-01
6.1100e+01  1.5750e-01  5.6970e-01  2.2049e+00  8.6996e-01
6.1200e+01  1.5528e-01  4.9815e-01  2.0150e+00  8.1666e-01
6.1300e+01  1.5761e-01  4.7247e-01  1.9882e+00  7.8886e-01
6.1400e+01  1.6449e-01  4.6209e-01  2.0277e+00  7.7455e-01
6.1500e+01  1.6920e-01  4.4864e-01  2.0456e+00  7.5179e-01
6.1600e+01  1.7634e-01  4.4974e-01  2.1178e+00  7.4991e-01
6.1700e+01  1.8282e-01  4.7855e-01  2.2410e+00  7.8245e-01
6.1800e+01  1.8940e-01  5.3045e-01  2.4397e+00  8.4935e-01
6.1900e+01  1.7367e-01  5.1042e-01  2.3247e+00  8.0787e-01
6.2000e+01  1.4925e-01  4.6119e-01  2.0990e+00  7.2792e-01
6.2100e+01  1.1906e-01  4.0567e-01  1.7968e+00  6.2727e-01
6.2200e+01  1.0759e-01  4.3073e-01  1.8068e+00  6.4385e-01
6.2300e+01  1.0747e-01  4.8832e-01  1.9397e+00  7.1861e-01
6.2400e+01  1.1708e-01  5.4385e-01  2.0818e+00  8.1157e-01
6.2500e+01  1.2331e-01  5.7206e-01  2.0872e+00  8.5387e-01
6.2600e+01  1.3411e-01  6.2031e-01  2.1020e+00  8.9651e-01
6.2700e+01  1.4533e-01  6.5573e-01  2.1607e+00  9.4320e-01
6.2800e+01  1.6968e-01  7.6209e-01  2.6254e+00  1.1388e+00
6.2900e+01  1.6891e-01  7.5913e-01  2.8358e+00  1.2028e+00
6.3000e+01  1.4894e-01  6.9049e-01  2.7330e+00  1.1396e+00
6.3100e+01  1.1870e-01  5.4690e-01  2.2636e+00  9.4673e-01
6.3200e+01  1.1922e-01  4.9016e-01  2.0894e+00  9.2444e-01
6.3300e+01  1.2838e-01  4.9555e-01  2.1116e+00  9.6873e-01
6.3400e+01  1.3244e-01  4.9971e-01  2.0870e+00  9.7501e-01
6.3500e+01  1.2409e-01  4.9696e-01  2.0118e+00  9.2553e-01
6.3600e+01  1.2795e-01  5.1473e-01  2.0824e+00  9.5471e-01
6.3700e+01  1.3192e-01  5.2809e-01  2.1502e+00  9.9338e-01
6.3800e+01  1.2898e-01  5.1148e-01  2.0766e+00  9.7000e-01
6.3900e+01  1.1356e-01  4.6017e-01  1.8517e+00  8.6577e-01
6.4000e+01  9.3588e-02  3.9669e-01  1.6369e+00  7.4592e-01
6.4100e+01  8.2138e-02  3.5297e-01  1.5627e+00  6.5788e-01
6.4200e+01  7.8889e-02  3.2707e-01  1.5940e+00  5.9714e-01
6.4300e+01  9.2338e-02  3.4970e-01  1.8270e+00  6.1599e-01
6.4400e+01  1.2003e-01  4.2256e-01  2.2853e+00  7.3218e-01
6.4500e+01  1.3702e-01  4.8557e-01  2.5668e+00  8.2911e-01
6.4600e+01  1.3794e-01  5.2562e-01  2.6998e+00  9.2035e-01
6.4700e+01  1.3200e-01  5.6278e-01  2.7395e+00  1.0281e+00
6.4800e+01  1.4022e-01  6.1747e-01  2.9010e+00  1.1869e+00
6.4900e+01  1.6453e-01  6.8932e-01  3.0112e+00  1.3087e+00
6.5000e+01  1.7356e-01  7.0286e-01  2.7351e+00  1.2528e+00
6.5100e+01  1.7041e-01  6.6906e-01  2.3250e+00  1.1097e+00
6.5200e+01  1.5946e-01  6.1793e-01  1.9690e+00  9.6741e-01
6.5300e+01  1.5601e-01  5.7713e-01  1.8491e+00  9.0088e-01
6.5400e+01  1.5610e-01  5.5988e-01  1.8777e+00  8.8150e-01
6.5500e+01  1.5299e-01  5.3559e-01  1.9576e+00  8.7361e-01
6.5600e+01  1.4444e-01  5.0412e-01  2.0067e+00  8.6693e-01
6.5700e+01  1.2345e-01  4.5857e-01  1.8861e+00  8.0968e-01
6.5800e+01  9.5553e-02  3.9095e-01  1.5886e+00  6.8656e-01
6.5900e+01  6.5957e-02  3.0126e-01  1.2005e+00  5.0389e-01
6.6000e+01  4.7448e-02  2.2106e-01  9.1108e-01  3.5261e-01
6.6100e+01  3.7370e-02  1.6609e-01  7.3388e-01  2.5588e-01
6.6200e+01  3.3813e-02  1.4493e-01  6.5500e-01  2.2203e-01
6.6300e+01  3.3756e-02  1.3789e-01  6.2212e-01  2.1332e-01
6.6400e+01  3.0663e-02  1.1867e-01  5.3927e-01  1.8493e-01
6.6500e+01  2.1412e-02  7.7311e-02  3.5939e-01  1.2161e-01
6.6600e+01  1.0089e-02  3.3860e-02  1.6140e-01  5.2679e-02
6.6700e+01  2.4123e-03  7.1204e-03  3.3733e-02  1.0671e-02
6.6800e+01  4.9850e-04  1.2598e-03  6.1745e-03  1.7203e-03
6.6900e+01  3.4430e-05  6.7775e-05  3.8412e-04  6.9778e-05
6.7000e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.7100e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.7200e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.7300e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.7400e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.7500e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.7600e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.7700e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.7800e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.7900e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.8000e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.8100e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.8200e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.8300e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.8400e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.8500e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.8600e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.8700e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.8800e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.8900e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.9000e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.9100e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.9200e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.9300e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.9400e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.9500e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.9600e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.9700e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.9800e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.9900e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.0000e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.0100e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.0200e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.0300e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.0400e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.0500e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.0600e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.0700e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.0800e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.0900e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.1000e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.1100e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.1200e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.1300e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.1400e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.1500e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.1600e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.1700e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.1800e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.1900e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.2000e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.2100e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.2200e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.2300e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.2400e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.2500e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.2600e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.2700e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.2800e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.2900e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.3000e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.3100e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.3200e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.3300e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.3400e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.3500e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.3600e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.3700e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.3800e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
