# E          s-dos       p-dos       d-dos       f-dos
3.8400e+01  2.2868e-01  8.4011e-01  1.6170e+00  2.2906e+00
3.8500e+01  3.1092e-01  7.9498e-01  1.7188e+00  2.2532e+00
3.8600e+01  3.8562e-01  8.5830e-01  1.7994e+00  2.3633e+00
3.8700e+01  4.3700e-01  1.0370e+00  1.7750e+00  2.6467e+00
3.8800e+01  4.6194e-01  1.2357e+00  1.6684e+00  2.8867e+00
3.8900e+01  4.3238e-01  1.3123e+00  1.5438e+00  2.9351e+00
3.9000e+01  3.6596e-01  1.2510e+00  1.3903e+00  2.8042e+00
3.9100e+01  2.6683e-01  1.0884e+00  1.2324e+00  2.5860e+00
3.9200e+01  2.3124e-01  9.7947e-01  1.1504e+00  2.4768e+00
3.9300e+01  2.2185e-01  9.1342e-01  1.1199e+00  2.4057e+00
3.9400e+01  2.4017e-01  8.9501e-01  1.1732e+00  2.4285e+00
3.9500e+01  3.0103e-01  9.1513e-01  1.3178e+00  2.5720e+00
3.9600e+01  3.3201e-01  9.1195e-01  1.4573e+00  2.6737e+00
3.9700e+01  3.1357e-01  8.7326e-01  1.5385e+00  2.6514e+00
3.9800e+01  2.4597e-01  8.1069e-01  1.5295e+00  2.4872e+00
3.9900e+01  1.9445e-01  7.7302e-01  1.5007e+00  2.3080e+00
4.0000e+01  1.6585e-01  7.9013e-01  1.5119e+00  2.2196e+00
4.0100e+01  1.4621e-01  8.3674e-01  1.5479e+00  2.1875e+00
4.0200e+01  1.3142e-01  8.8180e-01  1.5595e+00  2.1449e+00
4.0300e+01  1.2247e-01  9.0631e-01  1.5270e+00  2.0558e+00
4.0400e+01  1.1799e-01  9.2238e-01  1.4829e+00  1.9631e+00
4.0500e+01  1.2112e-01  9.7095e-01  1.5179e+00  1.9861e+00
4.0600e+01  1.4266e-01  1.0772e+00  1.6553e+00  2.2004e+00
4.0700e+01  2.1535e-01  1.1904e+00  1.8900e+00  2.7448e+00
4.0800e+01  2.8217e-01  1.2143e+00  1.9510e+00  3.0846e+00
4.0900e+01  3.2640e-01  1.1490e+00  1.8984e+00  3.2703e+00
4.1000e+01  3.0250e-01  9.8967e-01  1.6545e+00  2.8900e+00
4.1100e+01  2.8065e-01  8.8237e-01  1.5931e+00  2.6445e+00
4.1200e+01  2.6831e-01  8.2124e-01  1.6622e+00  2.5155e+00
4.1300e+01  2.7090e-01  8.4774e-01  1.8382e+00  2.7167e+00
4.1400e+01  2.5964e-01  8.4036e-01  1.9082e+00  2.7783e+00
4.1500e+01  2.3381e-01  7.6441e-01  1.8160e+00  2.5973e+00
4.1600e+01  2.0780e-01  6.7132e-01  1.7355e+00  2.3174e+00
4.1700e+01  1.9922e-01  6.3307e-01  1.7950e+00  2.2344e+00
4.1800e+01  2.0186e-01  6.6696e-01  2.0748e+00  2.4247e+00
4.1900e+01  2.0058e-01  6.9383e-01  2.2568e+00  2.5471e+00
4.2000e+01  1.8915e-01  6.8088e-01  2.1980e+00  2.5379e+00
4.2100e+01  1.7271e-01  6.2512e-01  1.8868e+00  2.3318e+00
4.2200e+01  1.6168e-01  5.7294e-01  1.6139e+00  2.1886e+00
4.2300e+01  1.6134e-01  5.4558e-01  1.4980e+00  2.1581e+00
4.2400e+01  1.6788e-01  5.4167e-01  1.5178e+00  2.2096e+00
4.2500e+01  1.7668e-01  5.4579e-01  1.5802e+00  2.2545e+00
4.2600e+01  1.7865e-01  5.2488e-01  1.5596e+00  2.1512e+00
4.2700e+01  1.7444e-01  4.9021e-01  1.4565e+00  1.9577e+00
4.2800e+01  1.6551e-01  4.6418e-01  1.3281e+00  1.7813e+00
4.2900e+01  1.7871e-01  4.7293e-01  1.3004e+00  1.8459e+00
4.3000e+01  2.2426e-01  5.0388e-01  1.3479e+00  2.0705e+00
4.3100e+01  2.7337e-01  5.4199e-01  1.4088e+00  2.3093e+00
4.3200e+01  2.8978e-01  5.9655e-01  1.4627e+00  2.5007e+00
4.3300e+01  2.8439e-01  6.7547e-01  1.5557e+00  2.7875e+00
4.3400e+01  2.8625e-01  7.6882e-01  1.7409e+00  3.2947e+00
4.3500e+01  2.9154e-01  8.5216e-01  1.9972e+00  4.0040e+00
4.3600e+01  2.7473e-01  8.2040e-01  2.0717e+00  4.2752e+00
4.3700e+01  2.4754e-01  7.1016e-01  1.9064e+00  4.0007e+00
4.3800e+01  2.4446e-01  5.9563e-01  1.6259e+00  3.4159e+00
4.3900e+01  2.9860e-01  6.3981e-01  1.8356e+00  3.6013e+00
4.4000e+01  3.5189e-01  7.3799e-01  2.2587e+00  4.1192e+00
4.4100e+01  3.5610e-01  7.4971e-01  2.4853e+00  4.0365e+00
4.4200e+01  3.0755e-01  6.7211e-01  2.3610e+00  3.2771e+00
4.4300e+01  2.4857e-01  6.2252e-01  2.2044e+00  2.5178e+00
4.4400e+01  2.0850e-01  6.1398e-01  2.2139e+00  2.2591e+00
4.4500e+01  1.8329e-01  6.5128e-01  2.4687e+00  2.3229e+00
4.4600e+01  1.6277e-01  6.7673e-01  2.8378e+00  2.5351e+00
4.4700e+01  1.6050e-01  7.4973e-01  3.3280e+00  3.1612e+00
4.4800e+01  1.5475e-01  7.9623e-01  3.6480e+00  3.7951e+00
4.4900e+01  1.6704e-01  7.6625e-01  3.5663e+00  4.0676e+00
4.5000e+01  1.7071e-01  6.8499e-01  3.0802e+00  3.7480e+00
4.5100e+01  1.6767e-01  6.2146e-01  2.3954e+00  3.2009e+00
4.5200e+01  1.5786e-01  6.6620e-01  1.9062e+00  2.8562e+00
4.5300e+01  1.7318e-01  8.6428e-01  1.8191e+00  3.0057e+00
4.5400e+01  2.1139e-01  1.1655e+00  1.9740e+00  3.4679e+00
4.5500e+01  2.4947e-01  1.3920e+00  2.1694e+00  3.8912e+00
4.5600e+01  2.5155e-01  1.3289e+00  2.1278e+00  3.9402e+00
4.5700e+01  2.4319e-01  1.1523e+00  2.0700e+00  4.0371e+00
4.5800e+01  2.6898e-01  1.1147e+00  2.1853e+00  4.5037e+00
4.5900e+01  2.6198e-01  1.1413e+00  2.2635e+00  4.6678e+00
4.6000e+01  2.2183e-01  1.0668e+00  2.0253e+00  4.1476e+00
4.6100e+01  1.3358e-01  7.9006e-01  1.5811e+00  3.2160e+00
4.6200e+01  1.2061e-01  7.1678e-01  1.7479e+00  3.4399e+00
4.6300e+01  1.6271e-01  7.1814e-01  2.3070e+00  4.5274e+00
4.6400e+01  1.9683e-01  6.9719e-01  2.6161e+00  4.9324e+00
4.6500e+01  2.1147e-01  5.5396e-01  2.3931e+00  4.3801e+00
4.6600e+01  1.8731e-01  4.0519e-01  1.8411e+00  3.1415e+00
4.6700e+01  1.9249e-01  3.7416e-01  1.5518e+00  2.6887e+00
4.6800e+01  2.2771e-01  4.1056e-01  1.5043e+00  2.8473e+00
4.6900e+01  2.9092e-01  4.8354e-01  1.6368e+00  3.4645e+00
4.7000e+01  3.2814e-01  5.6977e-01  1.8748e+00  4.3260e+00
4.7100e+01  3.2335e-01  6.3942e-01  2.0340e+00  5.0860e+00
4.7200e+01  2.8712e-01  6.5707e-01  2.0747e+00  5.4843e+00
4.7300e+01  2.6494e-01  6.4082e-01  2.0589e+00  5.4996e+00
4.7400e+01  2.4086e-01  5.8170e-01  2.0135e+00  5.1334e+00
4.7500e+01  2.2460e-01  5.3463e-01  1.9839e+00  4.7161e+00
4.7600e+01  2.1312e-01  5.0139e-01  1.9648e+00  4.5243e+00
4.7700e+01  2.0229e-01  4.7071e-01  1.8698e+00  4.3665e+00
4.7800e+01  1.9571e-01  4.5960e-01  1.7682e+00  4.1195e+00
4.7900e+01  2.0334e-01  4.8511e-01  1.7001e+00  4.0044e+00
4.8000e+01  2.0646e-01  5.3924e-01  1.6039e+00  3.9975e+00
4.8100e+01  2.1337e-01  6.4816e-01  1.6004e+00  4.4861e+00
4.8200e+01  2.0129e-01  7.6076e-01  1.5877e+00  4.8238e+00
4.8300e+01  2.1139e-01  8.8819e-01  1.7624e+00  5.4194e+00
4.8400e+01  2.4460e-01  9.4355e-01  1.9419e+00  5.9427e+00
4.8500e+01  2.6802e-01  8.8143e-01  1.9448e+00  5.9156e+00
4.8600e+01  2.6430e-01  7.1952e-01  1.7247e+00  5.2445e+00
4.8700e+01  2.2241e-01  5.2008e-01  1.3091e+00  3.9982e+00
4.8800e+01  1.8952e-01  3.6913e-01  9.5496e-01  2.9725e+00
4.8900e+01  1.8828e-01  3.2368e-01  8.2995e-01  2.6283e+00
4.9000e+01  2.2460e-01  4.1214e-01  9.9406e-01  3.0863e+00
4.9100e+01  2.7419e-01  5.8579e-01  1.2805e+00  3.9088e+00
4.9200e+01  2.9802e-01  7.2318e-01  1.4334e+00  4.3561e+00
4.9300e+01  2.8985e-01  7.2619e-01  1.4059e+00  4.1604e+00
4.9400e+01  2.8159e-01  6.5956e-01  1.3572e+00  3.8369e+00
4.9500e+01  3.0334e-01  6.1429e-01  1.4295e+00  3.8627e+00
4.9600e+01  3.3331e-01  6.2192e-01  1.5910e+00  4.2530e+00
4.9700e+01  3.2070e-01  5.8454e-01  1.5060e+00  4.0235e+00
4.9800e+01  2.6629e-01  5.0048e-01  1.1689e+00  3.2514e+00
4.9900e+01  2.0562e-01  4.0946e-01  7.6313e-01  2.3411e+00
5.0000e+01  1.7647e-01  3.9343e-01  6.4031e-01  2.1154e+00
5.0100e+01  1.6007e-01  4.1452e-01  7.1851e-01  2.1061e+00
5.0200e+01  1.5831e-01  4.4013e-01  8.2054e-01  2.1353e+00
5.0300e+01  1.8912e-01  4.9919e-01  9.5193e-01  2.3614e+00
5.0400e+01  2.3997e-01  5.5545e-01  1.1719e+00  2.8447e+00
5.0500e+01  2.7787e-01  5.9054e-01  1.3662e+00  3.2629e+00
5.0600e+01  2.8262e-01  5.7364e-01  1.4516e+00  3.3980e+00
5.0700e+01  2.6983e-01  5.3885e-01  1.3256e+00  3.1986e+00
5.0800e+01  2.5092e-01  5.2429e-01  1.1654e+00  2.9804e+00
5.0900e+01  2.2520e-01  5.4540e-01  1.0440e+00  2.9167e+00
5.1000e+01  1.9615e-01  5.6442e-01  9.7108e-01  2.9144e+00
5.1100e+01  1.6582e-01  5.3667e-01  8.3358e-01  2.6122e+00
5.1200e+01  1.4356e-01  4.7212e-01  6.3573e-01  2.0529e+00
5.1300e+01  1.3712e-01  4.4720e-01  4.8554e-01  1.5919e+00
5.1400e+01  1.5102e-01  5.0413e-01  4.7013e-01  1.5336e+00
5.1500e+01  1.8395e-01  6.1366e-01  5.3548e-01  1.7167e+00
5.1600e+01  2.5479e-01  7.7870e-01  6.7081e-01  2.1093e+00
5.1700e+01  3.6238e-01  8.9421e-01  8.3071e-01  2.4822e+00
5.1800e+01  4.5801e-01  9.0481e-01  9.2286e-01  2.6847e+00
5.1900e+01  4.8787e-01  8.2384e-01  9.0335e-01  2.6236e+00
5.2000e+01  4.6852e-01  7.6518e-01  8.5762e-01  2.5793e+00
5.2100e+01  4.3671e-01  7.5993e-01  8.5829e-01  2.6557e+00
5.2200e+01  4.1622e-01  7.3122e-01  8.5953e-01  2.5953e+00
5.2300e+01  3.9295e-01  6.7494e-01  8.4415e-01  2.4023e+00
5.2400e+01  3.7259e-01  6.0303e-01  8.0827e-01  2.1043e+00
5.2500e+01  3.6397e-01  5.5691e-01  8.0381e-01  1.9717e+00
5.2600e+01  3.6862e-01  5.3142e-01  8.0271e-01  1.9285e+00
5.2700e+01  3.9219e-01  5.2413e-01  8.1369e-01  1.9482e+00
5.2800e+01  4.3110e-01  5.3436e-01  8.4466e-01  2.0173e+00
5.2900e+01  4.7827e-01  5.6486e-01  8.9167e-01  2.1278e+00
5.3000e+01  5.2509e-01  6.3194e-01  9.5867e-01  2.2725e+00
5.3100e+01  5.7007e-01  7.6307e-01  1.0529e+00  2.4844e+00
5.3200e+01  6.0021e-01  9.4448e-01  1.1744e+00  2.7841e+00
5.3300e+01  6.0344e-01  1.0497e+00  1.2423e+00  3.0054e+00
5.3400e+01  5.6197e-01  1.0075e+00  1.1883e+00  2.9430e+00
5.3500e+01  5.1215e-01  8.8475e-01  1.0741e+00  2.6919e+00
5.3600e+01  4.7224e-01  8.0955e-01  9.9654e-01  2.4710e+00
5.3700e+01  4.6509e-01  8.2570e-01  1.0197e+00  2.4616e+00
5.3800e+01  4.7156e-01  8.6589e-01  1.0698e+00  2.5162e+00
5.3900e+01  4.9042e-01  9.2780e-01  1.1400e+00  2.6063e+00
5.4000e+01  5.1629e-01  1.0035e+00  1.2148e+00  2.7228e+00
5.4100e+01  5.3391e-01  1.1090e+00  1.3050e+00  2.8224e+00
5.4200e+01  5.2804e-01  1.1815e+00  1.3631e+00  2.8093e+00
5.4300e+01  5.0420e-01  1.2266e+00  1.3903e+00  2.7194e+00
5.4400e+01  4.7349e-01  1.1952e+00  1.3441e+00  2.5924e+00
5.4500e+01  4.4161e-01  1.0977e+00  1.2265e+00  2.4458e+00
5.4600e+01  4.1630e-01  9.7541e-01  1.0977e+00  2.3137e+00
5.4700e+01  4.0477e-01  8.9720e-01  1.0212e+00  2.2340e+00
5.4800e+01  4.0950e-01  8.8791e-01  9.9482e-01  2.2106e+00
5.4900e+01  4.2965e-01  9.0830e-01  9.9051e-01  2.2102e+00
5.5000e+01  4.7292e-01  9.3772e-01  1.0064e+00  2.2524e+00
5.5100e+01  5.4778e-01  9.7049e-01  1.1060e+00  2.4725e+00
5.5200e+01  6.5410e-01  1.0397e+00  1.2624e+00  2.9070e+00
5.5300e+01  6.6457e-01  1.0639e+00  1.2659e+00  3.0698e+00
5.5400e+01  5.8460e-01  1.0062e+00  1.1089e+00  2.8680e+00
5.5500e+01  4.6404e-01  8.9621e-01  8.6996e-01  2.4557e+00
5.5600e+01  4.2182e-01  8.1821e-01  7.3996e-01  2.2879e+00
5.5700e+01  4.5050e-01  8.4740e-01  7.1605e-01  2.3671e+00
5.5800e+01  5.1142e-01  9.6932e-01  7.5992e-01  2.6025e+00
5.5900e+01  5.4880e-01  1.0668e+00  8.0683e-01  2.8010e+00
5.6000e+01  5.7189e-01  1.1310e+00  8.4096e-01  3.0436e+00
5.6100e+01  5.5366e-01  1.1668e+00  8.4864e-01  3.2334e+00
5.6200e+01  5.2795e-01  1.2022e+00  8.7590e-01  3.4338e+00
5.6300e+01  4.7925e-01  1.1697e+00  8.8403e-01  3.3688e+00
5.6400e+01  4.3526e-01  1.0596e+00  8.7907e-01  3.1464e+00
5.6500e+01  4.1082e-01  9.5309e-01  8.6558e-01  2.8784e+00
5.6600e+01  4.1038e-01  9.2799e-01  8.8010e-01  2.8224e+00
5.6700e+01  4.1796e-01  9.5546e-01  9.0991e-01  2.8812e+00
5.6800e+01  4.1542e-01  9.8382e-01  9.3276e-01  2.8990e+00
5.6900e+01  4.0551e-01  1.0010e+00  9.4614e-01  2.8404e+00
5.7000e+01  3.8928e-01  9.9085e-01  9.4029e-01  2.7198e+00
5.7100e+01  3.8608e-01  1.0033e+00  9.5068e-01  2.7510e+00
5.7200e+01  3.9324e-01  1.0257e+00  9.7316e-01  2.9052e+00
5.7300e+01  4.0191e-01  1.0489e+00  9.9255e-01  3.0784e+00
5.7400e+01  4.0481e-01  1.0236e+00  9.7892e-01  3.0415e+00
5.7500e+01  4.0087e-01  9.5361e-01  9.3586e-01  2.8667e+00
5.7600e+01  3.9134e-01  8.7614e-01  8.9881e-01  2.6860e+00
5.7700e+01  3.7800e-01  8.7512e-01  9.0842e-01  2.7340e+00
5.7800e+01  3.4789e-01  9.5741e-01  9.5424e-01  2.8913e+00
5.7900e+01  3.0349e-01  9.9532e-01  9.3456e-01  2.8879e+00
5.8000e+01  2.6194e-01  1.0066e+00  8.8743e-01  2.7586e+00
5.8100e+01  2.3630e-01  9.7971e-01  8.2216e-01  2.5524e+00
5.8200e+01  2.4099e-01  1.0284e+00  8.4351e-01  2.5290e+00
5.8300e+01  2.6096e-01  1.0850e+00  8.9522e-01  2.6347e+00
5.8400e+01  2.8889e-01  1.1434e+00  9.6943e-01  2.8885e+00
5.8500e+01  3.0358e-01  1.1650e+00  1.0102e+00  3.1331e+00
5.8600e+01  3.0916e-01  1.1664e+00  1.0214e+00  3.3402e+00
5.8700e+01  3.1872e-01  1.1629e+00  1.0294e+00  3.5452e+00
5.8800e+01  3.3285e-01  1.1584e+00  1.0433e+00  3.7361e+00
5.8900e+01  3.3306e-01  1.1151e+00  1.0313e+00  3.7460e+00
5.9000e+01  3.1895e-01  1.0386e+00  9.8491e-01  3.5775e+00
5.9100e+01  3.0184e-01  9.5177e-01  9.2118e-01  3.3515e+00
5.9200e+01  3.1971e-01  9.2912e-01  9.0068e-01  3.3814e+00
5.9300e+01  3.8145e-01  1.0179e+00  9.6793e-01  3.7212e+00
5.9400e+01  3.9969e-01  1.0890e+00  1.0096e+00  3.8261e+00
5.9500e+01  3.7176e-01  1.0788e+00  9.6915e-01  3.5035e+00
5.9600e+01  3.0550e-01  1.0176e+00  8.8456e-01  2.9795e+00
5.9700e+01  2.7950e-01  1.0187e+00  8.6562e-01  2.7859e+00
5.9800e+01  2.7019e-01  1.0746e+00  9.2717e-01  2.9561e+00
5.9900e+01  2.5845e-01  1.1126e+00  9.8597e-01  3.1624e+00
6.0000e+01  2.4392e-01  1.0983e+00  9.7666e-01  3.2299e+00
6.0100e+01  2.3375e-01  1.0255e+00  9.2674e-01  3.1258e+00
6.0200e+01  2.2663e-01  9.0788e-01  8.4234e-01  2.7918e+00
6.0300e+01  2.3861e-01  8.2802e-01  8.3246e-01  2.5805e+00
6.0400e+01  2.6000e-01  8.1539e-01  8.7715e-01  2.5777e+00
6.0500e+01  2.6748e-01  8.3002e-01  9.4142e-01  2.8380e+00
6.0600e+01  2.3176e-01  8.1699e-01  9.3159e-01  2.9726e+00
6.0700e+01  1.9491e-01  8.5146e-01  9.4832e-01  3.2847e+00
6.0800e+01  1.8778e-01  9.2712e-01  9.5607e-01  3.5696e+00
6.0900e+01  2.3543e-01  1.0957e+00  1.0325e+00  3.9463e+00
6.1000e+01  2.6563e-01  1.1624e+00  1.0164e+00  3.7577e+00
6.1100e+01  2.7378e-01  1.1327e+00  9.6820e-01  3.2880e+00
6.1200e+01  2.6645e-01  1.0427e+00  9.1371e-01  2.8321e+00
6.1300e+01  2.6946e-01  1.0235e+00  8.9700e-01  2.7586e+00
6.1400e+01  2.7353e-01  1.0687e+00  8.8885e-01  2.9229e+00
6.1500e+01  2.6598e-01  1.1274e+00  8.6584e-01  3.1203e+00
6.1600e+01  2.5969e-01  1.1964e+00  8.6409e-01  3.2844e+00
6.1700e+01  2.5983e-01  1.2822e+00  9.0179e-01  3.4256e+00
6.1800e+01  2.7454e-01  1.4054e+00  9.7469e-01  3.7084e+00
6.1900e+01  2.5350e-01  1.3266e+00  9.1923e-01  3.4554e+00
6.2000e+01  2.1559e-01  1.1756e+00  8.2977e-01  3.0737e+00
6.2100e+01  1.6343e-01  9.5149e-01  7.4101e-01  2.5484e+00
6.2200e+01  1.5000e-01  8.9603e-01  7.9077e-01  2.5956e+00
6.2300e+01  1.5786e-01  9.0320e-01  8.7829e-01  2.8599e+00
6.2400e+01  1.7394e-01  9.5482e-01  9.5560e-01  3.1556e+00
6.2500e+01  1.8834e-01  9.7228e-01  1.0091e+00  3.2129e+00
6.2600e+01  2.1451e-01  9.9893e-01  1.1434e+00  3.2168e+00
6.2700e+01  2.7020e-01  1.0667e+00  1.2530e+00  3.3597e+00
6.2800e+01  3.7504e-01  1.3052e+00  1.4810e+00  4.2458e+00
6.2900e+01  4.1062e-01  1.3757e+00  1.4780e+00  4.7039e+00
6.3000e+01  3.7728e-01  1.2445e+00  1.3465e+00  4.5616e+00
6.3100e+01  2.8304e-01  9.4969e-01  1.0673e+00  3.7382e+00
6.3200e+01  2.4493e-01  8.2392e-01  9.5187e-01  3.4304e+00
6.3300e+01  2.3030e-01  8.0577e-01  9.3625e-01  3.4757e+00
6.3400e+01  2.2729e-01  7.8329e-01  9.1697e-01  3.5042e+00
6.3500e+01  2.2721e-01  7.4414e-01  9.0708e-01  3.4917e+00
6.3600e+01  2.7141e-01  7.6758e-01  1.0142e+00  3.6835e+00
6.3700e+01  3.1506e-01  8.1309e-01  1.1330e+00  3.8483e+00
6.3800e+01  3.3723e-01  8.1373e-01  1.1565e+00  3.7282e+00
6.3900e+01  3.1190e-01  7.3650e-01  1.0370e+00  3.2900e+00
6.4000e+01  2.6739e-01  6.3586e-01  8.7192e-01  2.7531e+00
6.4100e+01  2.3116e-01  5.8152e-01  7.4993e-01  2.3809e+00
6.4200e+01  2.0553e-01  5.8174e-01  6.8557e-01  2.1937e+00
6.4300e+01  2.0624e-01  6.7958e-01  7.1981e-01  2.3923e+00
6.4400e+01  2.3768e-01  8.8750e-01  8.4845e-01  2.9683e+00
6.4500e+01  2.6402e-01  1.0273e+00  9.3188e-01  3.4045e+00
6.4600e+01  2.8999e-01  1.0673e+00  9.7526e-01  3.7062e+00
6.4700e+01  3.1464e-01  1.0347e+00  1.0219e+00  3.9107e+00
6.4800e+01  3.5475e-01  1.0875e+00  1.1354e+00  4.2612e+00
6.4900e+01  4.0152e-01  1.1808e+00  1.2290e+00  4.4766e+00
6.5000e+01  4.3120e-01  1.1736e+00  1.1712e+00  4.1275e+00
6.5100e+01  4.2361e-01  1.0819e+00  1.0521e+00  3.5720e+00
6.5200e+01  3.8436e-01  9.7393e-01  9.4785e-01  3.1230e+00
6.5300e+01  3.3443e-01  9.0680e-01  9.1198e-01  3.0305e+00
6.5400e+01  3.1145e-01  8.6076e-01  9.0536e-01  3.1109e+00
6.5500e+01  3.0356e-01  8.0285e-01  9.0396e-01  3.2442e+00
6.5600e+01  2.9160e-01  7.3216e-01  8.8329e-01  3.3260e+00
6.5700e+01  2.6784e-01  6.4589e-01  7.9654e-01  3.1609e+00
6.5800e+01  2.3354e-01  5.3434e-01  6.3838e-01  2.7262e+00
6.5900e+01  1.8286e-01  3.9967e-01  4.4586e-01  2.0805e+00
6.6000e+01  1.3275e-01  2.8255e-01  3.0047e-01  1.5422e+00
6.6100e+01  9.0928e-02  2.1034e-01  2.1646e-01  1.1758e+00
6.6200e+01  7.3542e-02  1.9418e-01  1.8195e-01  1.0370e+00
6.6300e+01  6.7150e-02  1.9881e-01  1.6401e-01  9.8788e-01
6.6400e+01  5.5139e-02  1.7472e-01  1.3134e-01  8.2101e-01
6.6500e+01  3.4054e-02  1.1271e-01  7.8723e-02  5.0600e-01
6.6600e+01  1.2930e-02  4.5505e-02  2.9398e-02  1.9333e-01
6.6700e+01  1.7591e-03  7.9081e-03  4.2923e-03  2.8603e-02
6.6800e+01  1.8430e-04  1.1724e-03  5.5142e-04  3.5586e-03
6.6900e+01  3.5670e-06  5.0217e-05  2.1847e-05  1.3897e-04
6.7000e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.7100e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.7200e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.7300e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.7400e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.7500e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.7600e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.7700e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.7800e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.7900e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.8000e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.8100e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.8200e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.8300e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.8400e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.8500e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.8600e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.8700e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.8800e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.8900e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.9000e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.9100e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.9200e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.9300e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.9400e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.9500e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.9600e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.9700e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.9800e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
6.9900e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.0000e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.0100e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.0200e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.0300e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.0400e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.0500e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.0600e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.0700e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.0800e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.0900e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.1000e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.1100e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.1200e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.1300e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.1400e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.1500e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.1600e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.1700e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.1800e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.1900e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.2000e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.2100e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.2200e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.2300e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.2400e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.2500e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.2600e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.2700e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.2800e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.2900e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.3000e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.3100e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
7.3200e+01  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
